QuickDAQ Data
2018/12/28 15:10:00
Notes:,,
 2.58186E-005, 0.0284945965,-6.5646123886,
 2.59344E-005, 0.0276982784,-6.5627837181,
 2.60501E-005, 0.0272035599,-6.5611386299,
 2.61659E-005, 0.0271844864,-6.5600609779,
 2.62817E-005, 0.0274133682,-6.5596113205,
 2.63975E-005, 0.0274360180,-6.5587987900,
 2.65133E-005, 0.0281238556,-6.5569219589,
 2.66290E-005, 0.0291943550,-6.5499353409,
 2.67448E-005, 0.0309360027,-6.5459451675,
 2.68606E-005, 0.0308144093,-6.5488314629,
 2.69764E-005, 0.0281894207,-6.5522789955,
 2.70921E-005, 0.0260627270,-6.5554199219,
 2.72079E-005, 0.0244951248,-6.5550003052,
 2.73237E-005, 0.0236141682,-6.5564012527,
 2.74395E-005, 0.0232052803,-6.5581617355,
 2.75553E-005, 0.0231635571,-6.5568504333,
 2.76710E-005, 0.0228166580,-6.5559635162,
 2.77868E-005, 0.0223720074,-6.5536823273,
 2.79026E-005, 0.0220584869,-6.5488028526,
 2.80184E-005, 0.0218415260,-6.5456986427,
 2.81342E-005, 0.0216400623,-6.5457320213,
 2.82499E-005, 0.0213015079,-6.5489292145,
 2.83657E-005, 0.0207829475,-6.5504827499,
 2.84815E-005, 0.0203764439,-6.5468225479,
 2.85973E-005, 0.0199854374,-6.5439105034,
 2.87130E-005, 0.0195538998,-6.5448799133,
 2.88288E-005, 0.0191545486,-6.5440320969,
 2.89446E-005, 0.0187814236,-6.5437507629,
 2.90604E-005, 0.0184702873,-6.5442504883,
 2.91762E-005, 0.0181841850,-6.5419793129,
 2.92919E-005, 0.0179052353,-6.5396556854,
 2.94077E-005, 0.0178325176,-6.5359902382,
 2.95235E-005, 0.0177872181,-6.5387496948,
 2.96393E-005, 0.0175106525,-6.5425643921,
 2.97551E-005, 0.0172948837,-6.5404853821,
 2.98708E-005, 0.0171685219,-6.5386962891,
 2.99866E-005, 0.0171446800,-6.5368328094,
 3.01024E-005, 0.0174653530,-6.5307664871,
 3.02182E-005, 0.0181031227,-6.5226888657,
 3.03339E-005, 0.0187599659,-6.5183839798,
 3.04497E-005, 0.0190055370,-6.5198755264,
 3.05655E-005, 0.0191664696,-6.5191793442,
 3.06813E-005, 0.0178527832,-6.5163135529,
 3.07971E-005, 0.0158917904,-6.5132904053,
 3.09128E-005, 0.0152933598,-6.5085506439,
 3.10286E-005, 0.0146627426,-6.5082478523,
 3.11444E-005, 0.0142967701,-6.5140953064,
 3.12602E-005, 0.0142383575,-6.5272483826,
 3.13760E-005, 0.0138020515,-6.5375375748,
 3.14917E-005, 0.0135803223,-6.5397253036,
 3.16075E-005, 0.0136601925,-6.5378818512,
 3.17233E-005, 0.0137889385,-6.5377044678,
 3.18391E-005, 0.0139141083,-6.5393328667,
 3.19548E-005, 0.0144946575,-6.5382647514,
 3.20706E-005, 0.0150811672,-6.5370454788,
 3.21864E-005, 0.0151121616,-6.5367660522,
 3.23022E-005, 0.0151598454,-6.5356826782,
 3.24180E-005, 0.0152182579,-6.5339603424,
 3.25337E-005, 0.0152277946,-6.5335712433,
 3.26495E-005, 0.0152289867,-6.5320563316,
 3.27653E-005, 0.0152361393,-6.5315032005,
 3.28811E-005, 0.0152325630,-6.5301027298,
 3.29968E-005, 0.0152301788,-6.5277490616,
 3.31126E-005, 0.0152254105,-6.5264616013,
 3.32284E-005, 0.0152266026,-6.5251169205,
 3.33442E-005, 0.0152206421,-6.5240478516,
 3.34600E-005, 0.0151968002,-6.5236091614,
 3.35757E-005, 0.0152075291,-6.5229425430,
 3.36915E-005, 0.0152230263,-6.5193796158,
 3.38073E-005, 0.0152301788,-6.5156593323,
 3.39231E-005, 0.0152254105,-6.5022954941,
 3.40389E-005, 0.0152492523,-6.5063152313,
 3.41546E-005, 0.0152909756,-6.5246543884,
 3.42704E-005, 0.0152862072,-6.5262365341,
 3.43862E-005, 0.0152492523,-6.5237388611,
 3.45020E-005, 0.0152420998,-6.5197381973,
 3.46177E-005, 0.0152289867,-6.5179109573,
 3.47335E-005, 0.0151932240,-6.5167846680,
 3.48493E-005, 0.0151836872,-6.5154180527,
 3.49651E-005, 0.0151872635,-6.5146923065,
 3.50809E-005, 0.0151968002,-6.5140380859,
 3.51966E-005, 0.0152039528,-6.5125217438,
 3.53124E-005, 0.0151956081,-6.5102157593,
 3.54282E-005, 0.0151848793,-6.5082335472,
 3.55440E-005, 0.0151729584,-6.5058088303,
 3.56598E-005, 0.0151658058,-6.5026211739,
 3.57755E-005, 0.0151526928,-6.4879093170,
 3.58913E-005, 0.0151419640,-6.4744400978,
 3.60071E-005, 0.0151562691,-6.4703168869,
 3.61229E-005, 0.0151312351,-6.4777269363,
 3.62386E-005, 0.0150859356,-6.4881858826,
 3.63544E-005, 0.0147664547,-6.4775886536,
 3.64702E-005, 0.0143921375,-6.4547958374,
 3.65860E-005, 0.0142812729,-6.4659070969,
 3.67018E-005, 0.0143361092,-6.4935836792,
 3.68175E-005, 0.0145161152,-6.4970827103,
 3.69333E-005, 0.0147831440,-6.4992961884,
 3.70491E-005, 0.0154292583,-6.5020704269,
 3.71649E-005, 0.0157999992,-6.5026798248,
 3.72806E-005, 0.0153291225,-6.4826526642,
 3.73964E-005, 0.0150358677,-6.4940571785,
 3.75122E-005, 0.0149095058,-6.5035400391,
 3.76280E-005, 0.0147080421,-6.5060734749,
 3.77438E-005, 0.0148928165,-6.5184974670,
 3.78595E-005, 0.0154650211,-6.5090503693,
 3.79753E-005, 0.0158464909,-6.5108928680,
 3.80911E-005, 0.0157070160,-6.5086374283,
 3.82069E-005, 0.0154626369,-6.5081739426,
 3.83227E-005, 0.0153446198,-6.5093207359,
 3.84384E-005, 0.0153052807,-6.5142116547,
 3.85542E-005, 0.0151622295,-6.5124711990,
 3.86700E-005, 0.0150287151,-6.5064144135,
 3.87858E-005, 0.0149345398,-6.5060567856,
 3.89015E-005, 0.0148582458,-6.5061626434,
 3.90173E-005, 0.0148653984,-6.5057287216,
 3.91331E-005, 0.0149106979,-6.5034699440,
 3.92489E-005, 0.0149571896,-6.5033397675,
 3.93647E-005, 0.0149917603,-6.5017104149,
 3.94804E-005, 0.0150203705,-6.5016555786,
 3.95962E-005, 0.0150227547,-6.5017423630,
 3.97120E-005, 0.0149941444,-6.4974045753,
 3.98278E-005, 0.0149512291,-6.4946484566,
 3.99436E-005, 0.0149273872,-6.4943637848,
 4.00593E-005, 0.0149047375,-6.4902710915,
 4.01751E-005, 0.0148701668,-6.4802384377,
 4.02909E-005, 0.0148737431,-6.4853978157,
 4.04067E-005, 0.0149214268,-6.4862003326,
 4.05224E-005, 0.0149226189,-6.4764642715,
 4.06382E-005, 0.0149130821,-6.4783773422,
 4.07540E-005, 0.0149393082,-6.4949297905,
 4.08698E-005, 0.0149297714,-6.4979782104,
 4.09856E-005, 0.0149095058,-6.4770498276,
 4.11013E-005, 0.0149190426,-6.4754018784,
 4.12171E-005, 0.0149238110,-6.4851341248,
 4.13329E-005, 0.0149154663,-6.5015268326,
 4.14487E-005, 0.0149154663,-6.5154147148,
 4.15645E-005, 0.0149083138,-6.5174126625,
 4.16802E-005, 0.0149190426,-6.5201606750,
 4.17960E-005, 0.0149130821,-6.5207872391,
 4.19118E-005, 0.0149023533,-6.5218305588,
 4.20276E-005, 0.0148999691,-6.5232858658,
 4.21433E-005, 0.0148916245,-6.5235605240,
 4.22591E-005, 0.0148868561,-6.5249338150,
 4.23749E-005, 0.0148975849,-6.5258636475,
 4.24907E-005, 0.0149011612,-6.5268182755,
 4.26065E-005, 0.0148999691,-6.5271911621,
 4.27222E-005, 0.0149238110,-6.5274190903,
 4.28380E-005, 0.0149285793,-6.5282249451,
 4.29538E-005, 0.0149321556,-6.5294828415,
 4.30696E-005, 0.0149428844,-6.5297594070,
 4.31853E-005, 0.0149619579,-6.5276432037,
 4.33011E-005, 0.0149762630,-6.5266666412,
 4.34169E-005, 0.0149905682,-6.5275454521,
 4.35327E-005, 0.0150167942,-6.5277433395,
 4.36485E-005, 0.0150609016,-6.5274200439,
 4.37642E-005, 0.0150775909,-6.5275287628,
 4.38800E-005, 0.0150597095,-6.5276679993,
 4.39958E-005, 0.0150787830,-6.5274477005,
 4.41116E-005, 0.0150775909,-6.5276374817,
 4.42274E-005, 0.0150394440,-6.5271368027,
 4.43431E-005, 0.0150418282,-6.5272879601,
 4.44589E-005, 0.0150787830,-6.5271568298,
 4.45747E-005, 0.0151360035,-6.5262737274,
 4.46905E-005, 0.0151777267,-6.5265774727,
 4.48062E-005, 0.0152063370,-6.5275049210,
 4.49220E-005, 0.0152397156,-6.5275979042,
 4.50378E-005, 0.0152575970,-6.5264773369,
 4.51536E-005, 0.0152885914,-6.5256953239,
 4.52694E-005, 0.0153279305,-6.5259814262,
 4.53851E-005, 0.0153672695,-6.5253925323,
 4.55009E-005, 0.0154161453,-6.5250754356,
 4.56167E-005, 0.0154483318,-6.5259752274,
 4.57325E-005, 0.0154972076,-6.5258731842,
 4.58483E-005, 0.0155436993,-6.5258274078,
 4.59640E-005, 0.0155735016,-6.5266990662,
 4.60798E-005, 0.0156271458,-6.5271949768,
 4.61956E-005, 0.0156259537,-6.5259981155,
 4.63114E-005, 0.0156164169,-6.5248355865,
 4.64271E-005, 0.0156390667,-6.5250453949,
 4.65429E-005, 0.0156700611,-6.5244255066,
 4.66587E-005, 0.0157201290,-6.5232572556,
 4.67745E-005, 0.0157737732,-6.5221691132,
 4.68903E-005, 0.0158286095,-6.5223083496,
 4.70060E-005, 0.0158822536,-6.5234732628,
 4.71218E-005, 0.0159144402,-6.5241837502,
 4.72376E-005, 0.0159466267,-6.5235710144,
 4.73534E-005, 0.0159955025,-6.5229282379,
 4.74691E-005, 0.0160384178,-6.5226707458,
 4.75849E-005, 0.0160801411,-6.5236244202,
 4.77007E-005, 0.0161242485,-6.5246191025,
 4.78165E-005, 0.0161755085,-6.5237321854,
 4.79323E-005, 0.0161910057,-6.5232477188,
 4.80480E-005, 0.0161993504,-6.5224528313,
 4.81638E-005, 0.0162577629,-6.5213632584,
 4.82796E-005, 0.0163149834,-6.5212726593,
 4.83954E-005, 0.0163364410,-6.5209913254,
 4.85112E-005, 0.0163865089,-6.5213594437,
 4.86269E-005, 0.0164365768,-6.5213751793,
 4.87427E-005, 0.0164616108,-6.5199112892,
 4.88585E-005, 0.0165045261,-6.5192627907,
 4.89743E-005, 0.0165295601,-6.5197887421,
 4.90900E-005, 0.0165569782,-6.5195369720,
 4.92058E-005, 0.0165903568,-6.5192317963,
 4.93216E-005, 0.0166356564,-6.5206823349,
 4.94374E-005, 0.0166714191,-6.5214419365,
 4.95532E-005, 0.0166940689,-6.5187301636,
 4.96689E-005, 0.0167346001,-6.5172348022,
 4.97847E-005, 0.0167739391,-6.5180072784,
 4.99005E-005, 0.0168073177,-6.5182695389,
 5.00163E-005, 0.0168454647,-6.5172958374,
 5.01321E-005, 0.0168704987,-6.5164051056,
 5.02478E-005, 0.0169014931,-6.5160489082,
 5.03636E-005, 0.0169348717,-6.5157818794,
 5.04794E-005, 0.0169396400,-6.5160226822,
 5.05952E-005, 0.0169479847,-6.5160312653,
 5.07109E-005, 0.0169646740,-6.5166401863,
 5.08267E-005, 0.0170040131,-6.5168142319,
 5.09425E-005, 0.0170350075,-6.5155467987,
 5.10583E-005, 0.0170266628,-6.5156021118,
 5.11741E-005, 0.0170385838,-6.5159616470,
 5.12898E-005, 0.0170683861,-6.5148425102,
 5.14056E-005, 0.0170719624,-6.5142345428,
 5.15214E-005, 0.0170826912,-6.5140304565,
 5.16372E-005, 0.0081264973,-3.0954885483,
 5.17530E-005,-8.04663E-004, 0.3177142143,
 5.18687E-005,-7.82013E-004, 0.3144848347,
 5.19845E-005,-7.84397E-004, 0.3149020672,
 5.21003E-005,-7.73668E-004, 0.3144955635,
 5.22161E-005,-7.61747E-004, 0.3148758411,
 5.23318E-005,-7.37906E-004, 0.3142082691,
 5.24476E-005,-7.55787E-004, 0.3135240078,
 5.25634E-005,-7.90358E-004, 0.3136336803,
 5.26792E-005,-8.02279E-004, 0.3131246567,
 5.27950E-005,-7.99894E-004, 0.3135764599,
 5.29107E-005,-7.99894E-004, 0.3149533272,
 5.30265E-005,-8.36849E-004, 0.3159475327,
 5.31423E-005,-8.52346E-004, 0.3158426285,
 5.32581E-005,-8.33273E-004, 0.3149926662,
 5.33738E-005,-8.39233E-004, 0.3155386448,
 5.34896E-005,-8.55923E-004, 0.3163504601,
 5.36054E-005,-8.65459E-004, 0.3149950504,
 5.37212E-005,-8.76188E-004, 0.3147387505,
 5.38370E-005,-8.86917E-004, 0.3164744377,
 5.39527E-005,-9.07183E-004, 0.3170621395,
 5.40685E-005,-9.08375E-004, 0.3162431717,
 5.41843E-005,-9.26256E-004, 0.3160703182,
 5.43001E-005,-9.44138E-004, 0.3159916401,
 5.44159E-005,-9.67979E-004, 0.3160381317,
 5.45316E-005,-9.84669E-004, 0.3158187866,
 5.46474E-005,-9.90629E-004, 0.3165614605,
 5.47632E-005,-9.95398E-004, 0.3169727325,
 5.48790E-005,-0.0010073185, 0.3164374828,
 5.49947E-005,-0.0010240078, 0.3170406818,
 5.51105E-005,-0.0010263920, 0.3171098232,
 5.52263E-005,-0.0010275841, 0.3167593479,
 5.53421E-005,-0.0010466576, 0.3168749809,
 5.54579E-005,-0.0010693073, 0.3168451786,
 5.55736E-005,-0.0010502338, 0.3177440166,
 5.56894E-005,-0.0010514259, 0.3187561035,
 5.58052E-005,-0.0010812283, 0.3177797794,
 5.59210E-005,-0.0010931492, 0.3177523613,
 5.60368E-005,-0.0010931492, 0.3178572655,
 5.61525E-005,-0.0011038780, 0.3177511692,
 5.62683E-005,-0.0010955334, 0.3186213970,
 5.63841E-005,-0.0010955334, 0.3185665607,
 5.64999E-005,-0.0011181831, 0.3189122677,
 5.66156E-005,-0.0011146069, 0.3190398216,
 5.67314E-005,-0.0011134148, 0.3184401989,
 5.68472E-005,-0.0011169910, 0.3180611134,
 5.69630E-005,-0.0011253357, 0.3186488152,
 5.70788E-005,-0.0011384487, 0.3180468082,
 5.71945E-005,-0.0011551380, 0.3181111813,
 5.73103E-005,-0.0011587143, 0.3186297417,
 5.74261E-005,-0.0011706352, 0.3189170361,
 5.75419E-005,-0.0011694431, 0.3184616566,
 5.76577E-005,-0.0011706352, 0.3181993961,
 5.77734E-005,-0.0011801720, 0.3186738491,
 5.78892E-005,-0.0011718273, 0.3189957142,
 5.80050E-005,-0.0011920929, 0.3194916248,
 5.81208E-005,-0.0011932850, 0.3190720081,
 5.82365E-005,-0.0011932850, 0.3185284138,
 5.83523E-005,-0.0012207031, 0.3183805943,
 5.84681E-005,-0.0012099743, 0.3189146519,
 5.85839E-005,-0.0012218952, 0.3195774555,
 5.86997E-005,-0.0012516975, 0.3194081783,
 5.88154E-005,-0.0012564659, 0.3195452690,
 5.89312E-005,-0.0012516975, 0.3198981285,
 5.90470E-005,-0.0012731552, 0.3196930885,
 5.91628E-005,-0.0012695789, 0.3189241886,
 5.92785E-005,-0.0012803078, 0.3190040588,
 5.93943E-005,-0.0013160706, 0.3194487095,
 5.95101E-005,-0.0013077259, 0.3188753128,
 5.96259E-005,-0.0013232231, 0.3190469742,
 5.97417E-005,-0.0013458729, 0.3197050095,
 5.98574E-005,-0.0013422966, 0.3199601173,
 5.99732E-005,-0.0013434887, 0.3182053566,
 6.00890E-005,-0.0013566017, 0.3175520897,
 6.02048E-005,-0.0013852119, 0.3205907345,
 6.03206E-005,-0.0013935566, 0.3207457066,
 6.04363E-005,-0.0013971329, 0.3192710876,
 6.05521E-005,-0.0014162064, 0.3195595741,
 6.06679E-005,-0.0014412403, 0.3196954727,
 6.07837E-005,-0.0014495850, 0.3197884560,
 6.08994E-005,-0.0014531612, 0.3200876713,
 6.10152E-005,-0.0014674664, 0.3198981285,
 6.11310E-005,-0.0014698505, 0.3192269802,
 6.12468E-005,-0.0014603138, 0.3193712234,
