0.000000,-0.087142,-4.341545E-5
1.535244,-0.080687,-4.126775E-5
3.072857,-0.075868,-3.810146E-5
4.601119,-0.073553,-3.459737E-5
6.126944,-0.071236,-3.072821E-5
7.654897,-0.070784,-2.688994E-5
9.179888,-0.073496,-2.305885E-5
10.703450,-0.079388,-1.931359E-5
12.218871,-0.089440,-1.568109E-5
13.760176,-0.100099,-1.221050E-5
15.383153,-0.109521,-9.001362E-6
16.919290,-0.115677,-6.153945E-6
18.451010,-0.113098,-3.870139E-6
19.982765,-0.098252,-2.214399E-6
21.627078,-0.069228,-9.627864E-7
23.155863,-0.025974,-1.648829E-10
24.683997,0.016300,7.963756E-7
26.405931,0.038094,1.589000E-6
27.937125,0.044767,2.363029E-6
29.472097,0.045164,3.134771E-6
31.002937,0.044165,3.950880E-6
32.536096,0.044567,4.795445E-6
34.065812,0.044669,5.694008E-6
35.595040,0.044977,6.628897E-6
37.126973,0.046064,7.616183E-6
38.658678,0.046819,8.646369E-6
40.190875,0.048238,9.717613E-6
41.890061,0.049953,1.085573E-5
43.408001,0.050707,1.198278E-5
44.933113,0.052966,1.317539E-5
