0.000000,249.980000,0.099110,9.911000E-6,0.028806,2.855000E-7
0.220013,249.980000,0.099110,9.911000E-6,0.028978,2.872000E-7
21.072206,249.980000,0.099148,9.914800E-6,0.028826,2.858000E-7
31.692812,250.210000,0.099145,9.914500E-6,0.028887,2.864000E-7
42.261417,250.710000,0.099147,9.914700E-6,0.028775,2.853000E-7
52.873024,251.250000,0.099141,9.914100E-6,0.028818,2.857000E-7
63.446630,251.780000,0.099145,9.914500E-6,0.028998,2.875000E-7
74.073236,252.330000,0.099145,9.914500E-6,0.028917,2.867000E-7
84.660842,252.880000,0.099146,9.914600E-6,0.028998,2.875000E-7
95.262449,253.420000,0.099144,9.914400E-6,0.028867,2.862000E-7
105.848054,253.960000,0.099143,9.914300E-6,0.028908,2.866000E-7
116.449661,254.500000,0.099142,9.914200E-6,0.028848,2.860000E-7
127.027266,255.040000,0.099146,9.914600E-6,0.028897,2.865000E-7
137.635873,255.580000,0.099146,9.914600E-6,0.028766,2.852000E-7
148.225478,256.120000,0.099147,9.914700E-6,0.028927,2.868000E-7
158.830085,256.650000,0.099143,9.914300E-6,0.028767,2.852000E-7
169.413690,257.190000,0.099148,9.914800E-6,0.028937,2.869000E-7
180.017297,257.720000,0.099139,9.913900E-6,0.028969,2.872000E-7
190.589901,258.250000,0.099149,9.914900E-6,0.028926,2.868000E-7
201.189508,258.790000,0.099142,9.914200E-6,0.028928,2.868000E-7
211.763113,259.320000,0.099150,9.915000E-6,0.029198,2.895000E-7
222.387720,259.860000,0.099147,9.914700E-6,0.028927,2.868000E-7
232.965325,260.390000,0.099148,9.914800E-6,0.028745,2.850000E-7
243.588933,260.920000,0.099147,9.914700E-6,0.029038,2.879000E-7
254.178538,261.460000,0.099150,9.915000E-6,0.029087,2.884000E-7
264.778145,261.990000,0.099149,9.914900E-6,0.029178,2.893000E-7
275.364750,262.520000,0.099147,9.914700E-6,0.028997,2.875000E-7
285.964356,263.050000,0.099146,9.914600E-6,0.029018,2.877000E-7
296.550962,263.580000,0.099149,9.914900E-6,0.029138,2.889000E-7
307.150568,264.110000,0.099147,9.914700E-6,0.029098,2.885000E-7
317.729174,264.650000,0.099147,9.914700E-6,0.029048,2.880000E-7
328.350780,265.180000,0.099144,9.914400E-6,0.029271,2.902000E-7
338.937386,265.720000,0.099147,9.914700E-6,0.029169,2.892000E-7
349.534993,266.250000,0.099143,9.914300E-6,0.029352,2.910000E-7
360.108597,266.780000,0.099148,9.914800E-6,0.029330,2.908000E-7
370.710204,267.310000,0.099138,9.913800E-6,0.029514,2.926000E-7
381.277808,267.840000,0.099148,9.914800E-6,0.029360,2.911000E-7
391.904416,268.370000,0.099144,9.914400E-6,0.029382,2.913000E-7
402.492022,268.900000,0.099144,9.914400E-6,0.029492,2.924000E-7
413.079627,269.430000,0.099138,9.913800E-6,0.029484,2.923000E-7
423.665233,269.970000,0.099146,9.914600E-6,0.029482,2.923000E-7
