0,294.74,2,0.116473,1.66E-05,7010.953596,294.77,4,0.127041,4.72E-05,2689.332463,294.82,8,0.147776,0.000115,1281.861798
10.294637,294.86,2,0.114639,1.72E-05,6679.177823,294.9,4,0.129286,4.83E-05,2674.913519,294.96,8,0.144856,0.000117,1235.766006
20.517873,295.01,2,0.118788,1.74E-05,6817.673283,295.06,4,0.137451,4.90E-05,2804.516411,295.12,8,0.154268,0.000118,1304.783832
30.811595,295.18,2,0.123001,1.76E-05,6995.114464,295.24,4,0.141936,4.93E-05,2876.971459,295.31,8,0.148181,0.000118,1254.679773
41.045987,295.38,2,0.119219,1.76E-05,6762.011037,295.45,4,0.136495,4.96E-05,2752.559377,295.52,8,0.153536,0.000118,1297.821402
51.031379,295.6,2,0.122812,1.77E-05,6938.099851,295.67,4,0.142423,4.99E-05,2855.249821,295.75,8,0.156408,0.000119,1312.694829
60.976132,295.83,2,0.124853,1.78E-05,7030.49422,295.92,4,0.147449,5.03E-05,2933.615257,296,8,0.162259,0.000119,1358.333167
70.924453,296.09,2,0.130235,1.79E-05,7273.08456,296.18,4,0.156079,5.03E-05,3104.669905,296.27,8,0.168344,0.00012,1408.138025
80.914062,296.37,2,0.137701,1.80E-05,7666.506593,296.47,4,0.160898,5.06E-05,3180.802728,296.57,8,0.16972,0.00012,1409.429282
90.86211,296.67,2,0.132293,1.81E-05,7305.648715,296.78,4,0.155997,5.09E-05,3065.280043,296.88,8,0.174853,0.000121,1444.503683
100.846207,296.99,2,0.137094,1.83E-05,7506.197587,297.1,4,0.160041,5.11E-05,3129.410688,297.21,8,0.178986,0.000122,1472.972516
110.822731,297.32,2,0.138317,1.83E-05,7554.727532,297.44,4,0.163736,5.14E-05,3187.88223,297.55,8,0.178119,0.000122,1463.662281
120.762193,297.67,2,0.145629,1.84E-05,7903.946892,297.79,4,0.166689,5.16E-05,3230.430949,297.9,8,0.178956,0.000122,1461.347963
130.749294,298.03,2,0.1402,1.85E-05,7565.337993,298.15,4,0.166126,5.18E-05,3205.827351,298.27,8,0.17884,0.000123,1459.354863
140.716727,298.39,2,0.145949,1.84E-05,7912.994266,298.51,4,0.170572,5.16E-05,3303.927903,298.63,8,0.185381,0.000122,1513.528072
150.701262,298.76,2,0.148359,1.86E-05,7981.380161,298.89,4,0.174297,5.19E-05,3357.860809,299.01,8,0.188678,0.000123,1527.786317
