QuickDAQ Data
2018/12/13 16:58:36
Notes:,,
Sample Rate:,109.05219, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 5.40219E-005,-0.0021302700,-0.0216960907,
 5.41280E-005,-0.0021421909,-0.0217294693,
 5.42341E-005,-0.0021255016,-0.0214684010,
 5.43403E-005,-0.0021672249,-0.0216865540,
 5.44464E-005,-0.0022053719,-0.0218391418,
 5.45525E-005,-0.0021827221,-0.0216460228,
 5.46587E-005,-0.0022184849,-0.0219368935,
 5.47648E-005,-0.0022530556,-0.0219178200,
 5.48709E-005,-0.0022518635,-0.0217533112,
 5.49771E-005,-0.0022673607,-0.0218164921,
 5.50832E-005,-0.0022649765,-0.0216984749,
