0.000000,-1.000157,-1.828253E-5
17.660099,-0.900158,-1.565437E-5
35.321423,-0.800121,-1.268000E-5
52.982603,-0.700166,-1.013816E-5
70.744501,-0.600187,-8.164561E-6
88.410054,-0.500160,-6.609374E-6
106.074461,-0.400188,-5.222077E-6
123.741576,-0.300145,-3.963367E-6
141.408818,-0.200130,-2.749269E-6
159.069957,-0.100144,-1.473276E-6
176.830840,-0.000141,-4.872331E-9
194.684867,0.099965,1.970745E-6
212.344130,0.199966,4.602263E-6
230.011738,0.299980,7.623453E-6
247.856798,0.399982,1.060843E-5
265.518634,0.499964,1.360322E-5
283.179133,0.600002,1.628141E-5
300.841563,0.700012,1.893685E-5
318.502355,0.799982,2.150778E-5
336.165930,0.900003,2.387608E-5
353.820374,1.000022,2.633400E-5
