0.000000,-1.000168,-1.764704E-5
17.659468,-0.900169,-1.526942E-5
35.318744,-0.800134,-1.499399E-5
53.074762,-0.700198,-9.154368E-6
70.741198,-0.600204,-9.711963E-6
88.399876,-0.500176,-7.666765E-6
106.061492,-0.400199,-5.302364E-6
123.722958,-0.300156,-4.402853E-6
141.386452,-0.200141,-2.641188E-6
159.051496,-0.100160,-1.587934E-6
176.815656,-0.000152,-4.843140E-9
194.668325,0.099950,1.601957E-6
212.334305,0.199944,2.795279E-6
229.999479,0.299959,5.007635E-6
247.660918,0.399973,7.427945E-6
265.324413,0.499966,9.795723E-6
283.167912,0.599984,1.221296E-5
300.826429,0.699993,1.414731E-5
318.488757,0.799963,1.510731E-5
336.151518,0.899986,1.681101E-5
353.811972,1.000001,1.847710E-5
