0.000000,-1.000176,-9.106529E-6
17.663231,-0.900175,-8.205463E-6
35.324863,-0.800135,-7.011451E-6
52.984703,-0.700175,-5.979021E-6
70.646812,-0.600180,-4.969452E-6
88.307838,-0.500152,-4.060254E-6
105.973092,-0.400185,-3.202247E-6
123.636599,-0.300138,-2.371988E-6
141.301568,-0.200129,-1.549003E-6
159.064923,-0.100161,-7.595327E-7
176.727103,-0.000142,-2.873768E-9
194.394602,0.099975,7.259798E-7
212.248086,0.199959,1.446351E-6
229.913239,0.299966,2.189063E-6
247.576436,0.399983,2.946465E-6
265.236777,0.499969,3.740215E-6
282.899514,0.600008,4.566696E-6
300.567836,0.700018,5.419829E-6
318.234231,0.799991,6.360804E-6
335.897995,0.900012,7.255334E-6
353.557199,1.000030,8.043821E-6
