QuickDAQ Data
2019/01/13 13:28:40
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 0.00000E+000, 2.86102E-005, 0.0023150444,
 1.15778E-007, 8.34465E-006, 0.0022816658,
 2.31557E-007,-2.38419E-006, 0.0022602081,
 3.47335E-007,-1.19209E-006, 0.0023281574,
 4.63114E-007, 2.38419E-006, 0.0022637844,
 5.78892E-007, 5.96046E-006, 0.0023329258,
 6.94670E-007, 4.76837E-006, 0.0023055077,
 8.10449E-007, 5.96046E-006, 0.0021827221,
 9.26227E-007,-2.38419E-006, 0.0021135807,
 1.04201E-006,-8.34465E-006, 0.0021731853,
 1.15778E-006,-2.38419E-006, 0.0022912025,
 1.27356E-006,-4.76837E-006, 0.0021266937,
 1.38934E-006,-9.53674E-006, 0.0021004677,
 1.50512E-006, 1.66893E-005, 0.0021541119,
 1.62090E-006, 2.74181E-005, 0.0021433830,
 1.73668E-006, 2.86102E-005, 0.0021421909,
 1.85245E-006, 2.02656E-005, 0.0021314621,
 1.96823E-006, 1.07288E-005, 0.0022828579,
 2.08401E-006, 4.76837E-006, 0.0023174286,
 2.19979E-006,-1.78814E-005, 0.0022757053,
 2.31557E-006,-1.43051E-005, 0.0022661686,
 2.43135E-006,-1.19209E-006, 0.0022256374,
 2.54713E-006, 1.19209E-006, 0.0022566319,
 2.66290E-006,-9.53674E-006, 0.0022721291,
 2.77868E-006,-1.78814E-005, 0.0022923946,
 2.89446E-006,-1.19209E-006, 0.0023210049,
 3.01024E-006, 5.96046E-006, 0.0022220612,
 3.12602E-006, 8.34465E-006, 0.0021219254,
 3.24180E-006, 9.53674E-006, 0.0021374226,
 3.35757E-006, 1.19209E-006, 0.0023007393,
 3.47335E-006,-1.19209E-006, 0.0024616718,
 3.58913E-006,-7.15256E-006, 0.0023818016,
 3.70491E-006,-7.15256E-006, 0.0023639202,
 3.82069E-006, 2.74181E-005, 0.0024294853,
 3.93647E-006, 3.21865E-005, 0.0023818016,
 4.05224E-006,-7.15256E-006, 0.0023126602,
 4.16802E-006,-2.38419E-006, 0.0021529198,
 4.28380E-006, 3.21865E-005, 0.0020980835,
 4.39958E-006, 4.88758E-005, 0.0021266937,
 4.51536E-006, 2.26498E-005, 0.0022351742,
 4.63114E-006, 4.76837E-006, 0.0022995472,
 4.74691E-006, 2.62260E-005, 0.0023043156,
 4.86269E-006, 3.33786E-005, 0.0022196770,
 4.97847E-006, 1.31130E-005, 0.0022208691,
 5.09425E-006,-1.07288E-005, 0.0024068356,
 5.21003E-006,-7.15256E-006, 0.0023519993,
 5.32581E-006, 8.34465E-006, 0.0022315979,
 5.44159E-006,-2.38419E-006, 0.0021708012,
 5.55736E-006, 3.57628E-006, 0.0021922588,
 5.67314E-006, 2.38419E-005, 0.0022280216,
 5.78892E-006, 7.15256E-006, 0.0021541119,
 5.90470E-006,-9.53674E-006, 0.0021088123,
 6.02048E-006, 8.34465E-006, 0.0020861626,
 6.13626E-006,-1.19209E-006, 0.0021255016,
 6.25203E-006,-8.34465E-006, 0.0021767616,
 6.36781E-006, 0.00000E+000, 0.0021839142,
 6.48359E-006, 1.31130E-005, 0.0021827221,
 6.59937E-006, 2.14577E-005, 0.0021612644,
 6.71515E-006, 1.43051E-005, 0.0021314621,
 6.83093E-006, 1.19209E-005, 0.0020754337,
 6.94670E-006,-9.53674E-006, 0.0021159649,
 7.06248E-006,-9.53674E-006, 0.0020730495,
 7.17826E-006,-5.96046E-006, 0.0020599365,
 7.29404E-006,-1.43051E-005, 0.0021708012,
 7.40982E-006,-2.38419E-006, 0.0021493435,
 7.52560E-006, 9.53674E-006, 0.0021100044,
 7.64138E-006, 8.34465E-006, 0.0022411346,
 7.75715E-006, 1.78814E-005, 0.0022649765,
 7.87293E-006, 1.66893E-005, 0.0020313263,
 7.98871E-006, 1.19209E-006, 0.0019609928,
 8.10449E-006,-1.07288E-005, 0.0020718575,
 8.22027E-006,-5.96046E-006, 0.0020956993,
 8.33605E-006, 1.19209E-005, 0.0021135807,
 8.45182E-006, 2.38419E-005, 0.0020849705,
 8.56760E-006, 2.14577E-005, 0.0019204617,
 8.68338E-006, 2.02656E-005, 0.0019729137,
 8.79916E-006, 1.43051E-005, 0.0022399426,
 8.91494E-006, 1.78814E-005, 0.0021934509,
 9.03072E-006, 3.45707E-005, 0.0020289421,
 9.14649E-006, 1.19209E-005, 0.0020325184,
 9.26227E-006,-1.66893E-005, 0.0018882751,
 9.37805E-006,-3.57628E-006, 0.0018692017,
 9.49383E-006, 1.31130E-005, 0.0019037724,
 9.60961E-006, 1.66893E-005, 0.0019717216,
 9.72539E-006, 3.33786E-005, 0.0020706654,
 9.84117E-006, 1.90735E-005, 0.0020468235,
 9.95694E-006, 7.15256E-006, 0.0019943714,
 1.00727E-005, 2.14577E-005, 0.0019335747,
 1.01885E-005, 2.86102E-005, 0.0019693375,
 1.03043E-005, 3.93391E-005, 0.0019848347,
 1.04201E-005, 2.74181E-005, 0.0018858910,
 1.05358E-005, 2.14577E-005, 0.0018560886,
 1.06516E-005, 3.45707E-005, 0.0019919872,
 1.07674E-005, 2.62260E-005, 0.0019264221,
 1.08832E-005, 7.15256E-006, 0.0018668175,
 1.09989E-005, 1.07288E-005, 0.0019133091,
 1.11147E-005, 1.54972E-005, 0.0020158291,
 1.12305E-005, 0.00000E+000, 0.0020563602,
 1.13463E-005,-1.66893E-005, 0.0019609928,
 1.14621E-005,-9.53674E-006, 0.0019371510,
 1.15778E-005, 9.53674E-006, 0.0019264221,
 1.16936E-005, 2.14577E-005, 0.0019156933,
 1.18094E-005, 8.34465E-006, 0.0019502640,
 1.19252E-005, 5.96046E-006, 0.0019288063,
 1.20410E-005, 3.33786E-005, 0.0019860268,
 1.21567E-005, 2.02656E-005, 0.0021469593,
 1.22725E-005, 1.54972E-005, 0.0022196770,
 1.23883E-005, 2.98023E-005, 0.0021553040,
 1.25041E-005, 1.66893E-005, 0.0020039082,
 1.26198E-005, 8.34465E-006, 0.0019478798,
 1.27356E-005, 8.34465E-006, 0.0020980835,
 1.28514E-005, 1.43051E-005, 0.0020134449,
 1.29672E-005, 2.02656E-005, 0.0019145012,
 1.30830E-005, 1.07288E-005, 0.0019037724,
 1.31987E-005, 2.02656E-005, 0.0018846989,
 1.33145E-005, 1.43051E-005, 0.0019478798,
 1.34303E-005,-2.38419E-006, 0.0019133091,
 1.35461E-005, 9.53674E-006, 0.0019395351,
 1.36619E-005, 1.78814E-005, 0.0020241737,
 1.37776E-005, 2.14577E-005, 0.0020110607,
 1.38934E-005, 2.74181E-005, 0.0019526482,
 1.40092E-005, 1.07288E-005, 0.0020146370,
 1.41250E-005,-8.34465E-006, 0.0017035007,
 1.42407E-005, 2.41995E-004,-0.2182984352,
 1.43565E-005, 4.83990E-004,-0.4438257217,
 1.44723E-005, 4.69685E-004,-0.4495680332,
 1.45881E-005, 4.72069E-004,-0.4491293430,
 1.47039E-005, 4.82798E-004,-0.4487621784,
 1.48196E-005, 4.86374E-004,-0.4485225677,
 1.49354E-005, 4.82798E-004,-0.4483211040,
 1.50512E-005, 4.78029E-004,-0.4481244087,
 1.51670E-005, 4.75645E-004,-0.4480552673,
 1.52828E-005, 4.73261E-004,-0.4479897022,
 1.53985E-005, 4.70877E-004,-0.4479634762,
 1.55143E-005, 4.80413E-004,-0.4478693008,
 1.56301E-005, 4.99487E-004,-0.4476928711,
 1.57459E-005, 4.89950E-004,-0.4476714134,
 1.58616E-005, 4.72069E-004,-0.4476106167,
 1.59774E-005, 4.93526E-004,-0.4474735260,
 1.60932E-005, 5.00679E-004,-0.4474532604,
 1.62090E-005, 4.88758E-004,-0.4473805428,
 1.63248E-005, 4.83990E-004,-0.4474031925,
 1.64405E-005, 4.67300E-004,-0.4474139214,
 1.65563E-005, 4.66108E-004,-0.4473543167,
 1.66721E-005, 4.98295E-004,-0.4473173618,
 1.67879E-005, 5.10216E-004,-0.4473090172,
 1.69036E-005, 4.92334E-004,-0.4472696781,
 1.70194E-005, 4.92334E-004,-0.4471600056,
 1.71352E-005, 5.03063E-004,-0.4471969604,
 1.72510E-005, 5.22137E-004,-0.4470920563,
 1.73668E-005, 5.13792E-004,-0.4469048977,
 1.74825E-005, 5.07832E-004,-0.4468727112,
 1.75983E-005, 5.00679E-004,-0.4467654228,
 1.77141E-005, 5.04255E-004,-0.4467821121,
 1.78299E-005, 5.07832E-004,-0.4469275475,
 1.79457E-005, 4.81606E-004,-0.4468321800,
 1.80614E-005, 4.94719E-004,-0.4467451572,
 1.81772E-005, 5.14984E-004,-0.4467380047,
 1.82930E-005, 5.05447E-004,-0.4466974735,
 1.84088E-005, 5.00679E-004,-0.4467391968,
 1.85245E-005, 4.97103E-004,-0.4467725754,
 1.86403E-005, 4.95911E-004,-0.4467129707,
 1.87561E-005, 5.11408E-004,-0.4467153549,
 1.88719E-005, 5.07832E-004,-0.4467809200,
 1.89877E-005, 5.05447E-004,-0.4467630386,
 1.91034E-005, 5.09024E-004,-0.4466879368,
 1.92192E-005, 5.09024E-004,-0.4466450214,
 1.93350E-005, 5.05447E-004,-0.4467749596,
 1.94508E-005, 5.11408E-004,-0.4466915131,
 1.95666E-005, 5.09024E-004,-0.4465818405,
 1.96823E-005, 4.95911E-004,-0.4465377331,
 1.97981E-005, 5.01871E-004,-0.4465305805,
 1.99139E-005, 5.01871E-004,-0.4464602470,
 2.00297E-005, 4.86374E-004,-0.4464900494,
 2.01454E-005, 4.99487E-004,-0.4465377331,
 2.02612E-005, 5.07832E-004,-0.4465293884,
 2.03770E-005, 4.99487E-004,-0.4465007782,
 2.04928E-005, 4.92334E-004,-0.4463613033,
 2.06086E-005, 4.98295E-004,-0.4463684559,
 2.07243E-005, 5.11408E-004,-0.4464006424,
 2.08401E-005, 5.10216E-004,-0.4463589191,
 2.09559E-005, 5.14984E-004,-0.4463934898,
 2.10717E-005, 4.98295E-004,-0.4463911057,
 2.11874E-005, 4.83990E-004,-0.4463613033,
 2.13032E-005, 4.95911E-004,-0.4463016987,
 2.14190E-005, 4.98295E-004,-0.4462969303,
 2.15348E-005, 5.12600E-004,-0.4464936256,
 2.16506E-005, 5.26905E-004,-0.4464781284,
 2.17663E-005, 5.16176E-004,-0.4464447498,
 2.18821E-005, 5.09024E-004,-0.4464554787,
 2.19979E-005, 5.09024E-004,-0.4463136196,
 2.21137E-005, 5.07832E-004,-0.4463362694,
 2.22295E-005, 5.14984E-004,-0.4463112354,
 2.23452E-005, 5.01871E-004,-0.4462599754,
 2.24610E-005, 4.99487E-004,-0.4462075233,
 2.25768E-005, 5.04255E-004,-0.4461729527,
 2.26926E-005, 4.95911E-004,-0.4461622238,
 2.28083E-005, 5.04255E-004,-0.4461419582,
 2.29241E-005, 4.99487E-004,-0.4461860657,
 2.30399E-005, 4.98295E-004,-0.4462051392,
 2.31557E-005, 5.22137E-004,-0.4460775852,
 2.32715E-005, 5.24521E-004,-0.4460620880,
 2.33872E-005, 5.09024E-004,-0.4462397099,
 2.35030E-005, 5.17368E-004,-0.4462468624,
 2.36188E-005, 5.28097E-004,-0.4461479187,
 2.37346E-005, 5.25713E-004,-0.4460418224,
 2.38504E-005, 4.99487E-004,-0.4459166527,
 2.39661E-005, 4.93526E-004,-0.4459762573,
 2.40819E-005, 4.99487E-004,-0.4460775852,
 2.41977E-005, 4.91142E-004,-0.4461252689,
 2.43135E-005, 4.94719E-004,-0.4460847378,
 2.44292E-005, 5.04255E-004,-0.4459834099,
 2.45450E-005, 5.03063E-004,-0.4458916187,
 2.46608E-005, 4.97103E-004,-0.4459750652,
 2.47766E-005, 5.16176E-004,-0.4459547997,
