QuickDAQ Data
2019/01/13 13:33:53
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 0.00000E+000, 2.50340E-005, 0.0011086464,
 1.15778E-007, 2.98023E-005, 9.54866E-004,
 2.31557E-007, 2.50340E-005, 7.48634E-004,
 3.47335E-007, 2.50340E-005, 7.97510E-004,
 4.63114E-007, 2.62260E-005, 8.76188E-004,
 5.78892E-007, 1.31130E-005, 8.86917E-004,
 6.94670E-007,-2.38419E-006, 8.88109E-004,
 8.10449E-007, 5.96046E-006, 8.10623E-004,
 9.26227E-007, 1.07288E-005, 7.40290E-004,
 1.04201E-006, 2.50340E-005, 7.42674E-004,
 1.15778E-006, 2.02656E-005, 8.15392E-004,
 1.27356E-006, 2.38419E-006, 8.70228E-004,
 1.38934E-006, 2.38419E-006, 8.76188E-004,
 1.50512E-006, 4.76837E-006, 8.58307E-004,
 1.62090E-006, 7.15256E-006, 8.89301E-004,
 1.73668E-006,-1.19209E-006, 8.04663E-004,
 1.85245E-006,-1.19209E-005, 7.92742E-004,
 1.96823E-006,-3.57628E-006, 9.10759E-004,
 2.08401E-006, 8.34465E-006, 8.60691E-004,
 2.19979E-006, 1.43051E-005, 7.23600E-004,
 2.31557E-006, 2.26498E-005, 7.20024E-004,
 2.43135E-006, 1.19209E-005, 9.03606E-004,
 2.54713E-006, 2.38419E-006, 9.51290E-004,
 2.66290E-006, 3.93391E-005, 9.28640E-004,
 2.77868E-006, 3.93391E-005, 0.0010859966,
 2.89446E-006, 5.96046E-006, 0.0012266636,
 3.01024E-006,-3.57628E-006, 0.0011265278,
 3.12602E-006,-7.15256E-006, 0.0011050701,
 3.24180E-006, 5.96046E-006, 0.0013077259,
 3.35757E-006, 3.57628E-006, 0.0012040138,
 3.47335E-006, 1.07288E-005, 9.47714E-004,
 3.58913E-006, 1.19209E-006, 9.16719E-004,
 3.70491E-006,-2.14577E-005, 0.0010120869,
 3.82069E-006, 1.19209E-006, 0.0010323524,
 3.93647E-006, 9.53674E-006, 0.0010299683,
 4.05224E-006, 1.78814E-005, 0.0010561943,
 4.16802E-006, 2.14577E-005, 9.91821E-004,
 4.28380E-006, 4.76837E-006, 9.76324E-004,
 4.39958E-006,-1.19209E-006, 0.0010073185,
 4.51536E-006,-1.19209E-005, 9.78708E-004,
 4.63114E-006,-3.57628E-006, 9.82285E-004,
 4.74691E-006, 2.26498E-005, 9.19104E-004,
 4.86269E-006, 1.31130E-005, 9.26256E-004,
 4.97847E-006,-1.19209E-006, 9.41753E-004,
 5.09425E-006, 7.15256E-006, 8.78572E-004,
 5.21003E-006, 2.38419E-006, 9.39369E-004,
 5.32581E-006, 8.34465E-006, 9.47714E-004,
 5.44159E-006, 5.96046E-006, 0.0010371208,
 5.55736E-006,-1.43051E-005, 0.0010848045,
 5.67314E-006,-1.19209E-005, 0.0010871887,
 5.78892E-006, 1.43051E-005, 0.0010335445,
 5.90470E-006, 2.86102E-005, 9.83477E-004,
 6.02048E-006, 1.78814E-005, 9.94205E-004,
 6.13626E-006, 1.78814E-005, 0.0010490417,
 6.25203E-006, 3.57628E-006, 0.0011825562,
 6.36781E-006,-1.19209E-006, 0.0010061264,
 6.48359E-006, 8.34465E-006, 0.0010848045,
 6.59937E-006, 2.02656E-005, 0.0012826920,
 6.71515E-006, 1.31130E-005, 0.0011658669,
 6.83093E-006,-8.34465E-006, 0.0012063980,
 6.94670E-006,-8.34465E-006, 0.0011539459,
 7.06248E-006,-5.96046E-006, 0.0011050701,
 7.17826E-006,-1.19209E-006, 0.0011253357,
 7.29404E-006, 2.74181E-005, 0.0010180473,
 7.40982E-006, 5.24521E-005, 0.0010347366,
 7.52560E-006, 2.74181E-005, 0.0012218952,
 7.64138E-006, 1.66893E-005, 0.0012707710,
 7.75715E-006, 1.54972E-005, 0.0011634827,
 7.87293E-006, 1.43051E-005, 0.0011539459,
 7.98871E-006, 3.21865E-005, 0.0011610985,
 8.10449E-006, 2.62260E-005, 0.0012183189,
 8.22027E-006,-3.57628E-006, 0.0011503696,
 8.33605E-006, 7.15256E-006, 9.09567E-004,
 8.45182E-006, 4.76837E-006, 0.0010335445,
 8.56760E-006,-2.02656E-005, 0.0012624264,
 8.68338E-006,-5.96046E-006, 0.0011789799,
 8.79916E-006,-3.57628E-006, 0.0011217594,
 8.91494E-006,-4.76837E-006, 0.0010991096,
 9.03072E-006,-4.76837E-006, 0.0011909008,
 9.14649E-006, 2.38419E-006, 0.0011825562,
 9.26227E-006, 4.17233E-005, 0.0011134148,
 9.37805E-006, 3.45707E-005, 0.0011527538,
 9.49383E-006,-2.38419E-006, 0.0010478497,
 9.60961E-006,-8.34465E-006, 0.0011312962,
 9.72539E-006, 1.43051E-005, 0.0011920929,
 9.84117E-006, 3.81470E-005, 0.0011348724,
 9.95694E-006, 2.74181E-005, 0.0011551380,
 1.00727E-005, 2.02656E-005, 0.0011622906,
 1.01885E-005, 2.02656E-005, 0.0011622906,
 1.03043E-005, 1.54972E-005, 9.84669E-004,
 1.04201E-005, 1.07288E-005, 0.0010097027,
 1.05358E-005,-3.57628E-006, 0.0012135506,
 1.06516E-005, 7.15256E-006, 0.0011861324,
 1.07674E-005, 1.31130E-005, 0.0011575222,
 1.08832E-005, 1.07288E-005, 0.0011110306,
 1.09989E-005, 1.31130E-005, 9.70364E-004,
 1.11147E-005,-3.57628E-006, 0.0010502338,
 1.12305E-005, 2.38419E-006, 0.0012290478,
 1.13463E-005, 2.74181E-005, 0.0011968613,
 1.14621E-005, 2.98023E-005, 0.0012838840,
 1.15778E-005, 2.02656E-005, 0.0012874603,
 1.16936E-005, 9.53674E-006, 0.0011813641,
 1.18094E-005,-7.15256E-006, 0.0012695789,
 1.19252E-005,-3.57628E-006, 0.0014758110,
 1.20410E-005, 5.96046E-006, 0.0016129017,
 1.21567E-005, 1.66893E-005, 0.0014507771,
 1.22725E-005, 1.43051E-005, 0.0012755394,
 1.23883E-005, 4.76837E-006, 0.0012183189,
 1.25041E-005, 8.34465E-006, 0.0011599064,
 1.26198E-005, 1.19209E-006, 0.0011527538,
 1.27356E-005, 8.34465E-006, 0.0012314320,
 1.28514E-005, 1.43051E-005, 0.0012016296,
 1.29672E-005, 2.26498E-005, 0.0011873245,
 1.30830E-005, 1.07288E-005, 0.0012981892,
 1.31987E-005, 1.19209E-006, 0.0013792515,
 1.33145E-005, 1.90735E-005, 0.0012803078,
 1.34303E-005, 2.38419E-005, 0.0011110306,
 1.35461E-005, 2.62260E-005, 0.0011622906,
 1.36619E-005, 1.31130E-005, 0.0011992455,
 1.37776E-005, 2.02656E-005, 0.0012195110,
 1.38934E-005, 1.43051E-005, 0.0011730194,
 1.40092E-005, 1.19209E-006, 0.0011956692,
 1.41250E-005, 2.74181E-005, 0.0012302399,
 1.42407E-005, 1.54972E-005, 0.0012826920,
 1.43565E-005, 2.14577E-005, 0.0012671947,
 1.44723E-005, 2.50340E-005, 0.0010657310,
 1.45881E-005, 1.31130E-005, 0.0010800362,
 1.47039E-005, 3.09944E-005, 0.0012052059,
 1.48196E-005, 2.74181E-005, 0.0012373924,
 1.49354E-005, 5.96046E-006, 0.0010204315,
 1.50512E-005, 4.76837E-006, 0.0010061264,
 1.51670E-005, 1.19209E-005, 0.0012123585,
 1.52828E-005, 2.38419E-005, 0.0012516975,
 1.53985E-005, 4.52995E-005, 0.0011003017,
 1.55143E-005, 3.21865E-005, 0.0010085106,
 1.56301E-005, 9.53674E-006, 0.0012373924,
 1.57459E-005,-5.96046E-006, 0.0013363361,
 1.58616E-005, 5.96046E-006, 0.0011801720,
 1.59774E-005, 2.38419E-005, 0.0011479855,
 1.60932E-005, 1.90735E-005, 0.0011122227,
 1.62090E-005, 9.53674E-006, 0.0010502338,
 1.63248E-005, 1.54972E-005, 0.0011456013,
 1.64405E-005, 2.02656E-005, 0.0012576580,
 1.65563E-005, 1.31130E-005, 0.0011742115,
 1.66721E-005, 2.14577E-005, 9.77516E-004,
 1.67879E-005, 1.43051E-005, 9.31025E-004,
 1.69036E-005, 4.76837E-006, 0.0010633469,
 1.70194E-005, 2.02656E-005, 0.0011670589,
 1.71352E-005, 2.02656E-005, 0.0011241436,
 1.72510E-005, 2.74181E-005, 0.0012004375,
 1.73668E-005, 3.45707E-005, 0.0012445450,
 1.74825E-005, 8.34465E-006, 0.0010812283,
 1.75983E-005,-1.19209E-005, 0.0010883808,
 1.77141E-005, 7.15256E-006, 0.0011920929,
 1.78299E-005, 1.31130E-005, 0.0012207031,
 1.79457E-005, 7.15256E-006, 0.0011754036,
 1.80614E-005, 8.34465E-006, 0.0012421608,
 1.81772E-005,-1.07288E-005, 0.0012969971,
 1.82930E-005, 7.15256E-006, 0.0012648106,
 1.84088E-005, 1.19209E-005, 0.0013029575,
 1.85245E-005, 3.57628E-006, 0.0012552738,
 1.86403E-005, 1.90735E-005, 0.0011742115,
 1.87561E-005, 4.76837E-006, 0.0011944771,
 1.88719E-005, 0.00000E+000, 0.0011646748,
 1.89877E-005, 2.38419E-005, 0.0012338161,
 1.91034E-005, 1.19209E-005, 0.0013446808,
 1.92192E-005, 2.38419E-006, 0.0013744831,
 1.93350E-005, 2.14577E-005, 0.0013363361,
 1.94508E-005, 1.07288E-005, 0.0012719631,
 1.95666E-005, 2.38419E-006, 9.11951E-004,
 1.96823E-005, 1.29938E-004,-0.2375042439,
 1.97981E-005, 2.31266E-004,-0.4757022858,
 1.99139E-005, 2.15769E-004,-0.4757523537,
 2.00297E-005, 2.20537E-004,-0.4755616188,
 2.01454E-005, 2.02656E-004,-0.4754626751,
 2.02612E-005, 1.85966E-004,-0.4754078388,
 2.03770E-005, 2.03848E-004,-0.4753708839,
 2.04928E-005, 2.21729E-004,-0.4752647877,
 2.06086E-005, 2.25306E-004,-0.4752099514,
 2.07243E-005, 2.24113E-004,-0.4752969742,
 2.08401E-005, 2.24113E-004,-0.4752373695,
 2.09559E-005, 2.03848E-004,-0.4752039909,
 2.10717E-005, 2.01464E-004,-0.4751765728,
 2.11874E-005, 2.31266E-004,-0.4752171040,
 2.13032E-005, 2.20537E-004,-0.4752779007,
 2.14190E-005, 2.08616E-004,-0.4751038551,
 2.15348E-005, 1.97887E-004,-0.4751181602,
 2.16506E-005, 1.83582E-004,-0.4752755165,
 2.17663E-005, 2.07424E-004,-0.4751896858,
 2.18821E-005, 2.15769E-004,-0.4750561714,
 2.19979E-005, 1.99080E-004,-0.4750394821,
 2.21137E-005, 2.02656E-004,-0.4750037193,
 2.22295E-005, 2.20537E-004,-0.4750084877,
 2.23452E-005, 2.27690E-004,-0.4750168324,
 2.24610E-005, 2.26498E-004,-0.4750072956,
 2.25768E-005, 2.18153E-004,-0.4750108719,
 2.26926E-005, 2.08616E-004,-0.4750025272,
 2.28083E-005, 2.12193E-004,-0.4750204086,
 2.29241E-005, 2.12193E-004,-0.4750871658,
 2.30399E-005, 2.18153E-004,-0.4750001431,
 2.31557E-005, 2.32458E-004,-0.4748499393,
 2.32715E-005, 2.31266E-004,-0.4749310017,
 2.33872E-005, 2.07424E-004,-0.4749333858,
 2.35030E-005, 2.05040E-004,-0.4747748375,
 2.36188E-005, 2.16961E-004,-0.4748296738,
 2.37346E-005, 2.11000E-004,-0.4749751091,
 2.38504E-005, 2.05040E-004,-0.4748821259,
 2.39661E-005, 2.09808E-004,-0.4748070240,
 2.40819E-005, 2.27690E-004,-0.4747951031,
 2.41977E-005, 2.49147E-004,-0.4746544361,
 2.43135E-005, 2.36034E-004,-0.4746007919,
 2.44292E-005, 2.18153E-004,-0.4747438431,
 2.45450E-005, 2.28882E-004,-0.4746890068,
