0.000000,383.200000,1.160000E-5,0.001962,0.005912
14.092453,383.220000,1.150000E-5,0.001962,0.005861
28.240237,383.230000,1.139500E-5,0.001962,0.005807
42.373207,383.250000,1.133500E-5,0.001962,0.005777
56.529877,383.270000,1.168000E-5,0.001962,0.005952
70.650914,383.280000,1.160500E-5,0.001962,0.005914
84.828767,383.300000,1.125500E-5,0.001962,0.005736
98.940144,383.320000,1.149500E-5,0.001962,0.005858
113.093120,383.340000,1.175000E-5,0.001962,0.005988
127.195459,383.350000,1.132500E-5,0.001962,0.005772
141.314496,383.370000,1.176000E-5,0.001962,0.005993
155.417711,383.380000,1.163000E-5,0.001962,0.005927
169.538850,383.400000,1.136500E-5,0.001962,0.005792
183.632392,383.420000,1.171000E-5,0.001962,0.005968
197.731117,383.430000,1.158000E-5,0.001962,0.005901
211.833207,383.440000,1.186500E-5,0.001962,0.006047
225.974059,383.460000,1.187500E-5,0.001962,0.006052
240.125883,383.480000,1.195500E-5,0.001962,0.006093
254.268691,383.490000,1.170000E-5,0.001962,0.005963
268.411642,383.510000,1.176000E-5,0.001962,0.005993
282.531743,383.520000,1.181500E-5,0.001962,0.006021
296.672173,383.540000,1.187500E-5,0.001962,0.006052
310.814410,383.550000,1.175000E-5,0.001962,0.005988
324.937304,383.570000,1.176000E-5,0.001962,0.005993
339.036753,383.580000,1.207500E-5,0.001962,0.006154
353.156990,383.600000,1.209500E-5,0.001962,0.006164
367.281503,383.610000,1.208500E-5,0.001962,0.006159
381.359072,383.630000,1.168500E-5,0.001962,0.005955
395.469950,383.640000,1.208500E-5,0.001962,0.006159
409.559570,383.660000,1.165500E-5,0.001962,0.005940
423.677620,383.670000,1.196000E-5,0.001962,0.006095
437.769999,383.690000,1.180000E-5,0.001962,0.006014
451.896057,383.700000,1.182000E-5,0.001962,0.006024
466.033493,383.710000,1.145000E-5,0.001962,0.005835
480.184642,383.720000,1.200500E-5,0.001962,0.006118
494.321357,383.740000,1.206500E-5,0.001962,0.006149
508.448030,383.750000,1.170000E-5,0.001962,0.005963
522.611191,383.770000,1.213000E-5,0.001962,0.006182
536.789957,383.780000,1.216500E-5,0.001962,0.006200
550.881119,383.800000,1.212500E-5,0.001962,0.006179
565.017879,383.810000,1.223500E-5,0.001962,0.006235
579.148106,383.820000,1.190000E-5,0.001962,0.006065
593.601226,383.840000,1.204500E-5,0.001962,0.006139
607.719328,383.850000,1.224500E-5,0.001962,0.006241
621.802324,383.860000,1.225500E-5,0.001962,0.006246
635.940725,383.870000,1.212000E-5,0.001962,0.006177
650.071465,383.890000,1.220000E-5,0.001962,0.006218
664.165699,383.900000,1.204500E-5,0.001962,0.006139
678.276877,383.910000,1.229500E-5,0.001962,0.006266
692.392802,383.930000,1.224000E-5,0.001962,0.006238
706.583460,383.940000,1.224500E-5,0.001962,0.006241
720.728868,383.960000,1.217500E-5,0.001962,0.006205
734.877079,383.970000,1.228500E-5,0.001962,0.006261
748.972494,383.980000,1.229000E-5,0.001962,0.006263
763.113142,383.990000,1.247500E-5,0.001962,0.006358
777.233893,384.010000,1.229500E-5,0.001962,0.006266
791.387891,384.020000,1.230500E-5,0.001962,0.006271
805.535887,384.030000,1.247000E-5,0.001962,0.006355
819.628066,384.040000,1.209500E-5,0.001962,0.006164
833.730150,384.050000,1.221000E-5,0.001962,0.006223
847.855906,384.060000,1.239500E-5,0.001962,0.006317
861.987833,384.070000,1.208000E-5,0.001962,0.006156
876.138836,384.090000,1.210000E-5,0.001962,0.006166
890.313852,384.100000,1.214500E-5,0.001962,0.006189
904.455099,384.110000,1.250000E-5,0.001962,0.006370
