QuickDAQ Data
2019/01/12 15:56:50
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 0.00000E+000, 2.14577E-005, 0.0016725063,
 1.15778E-007, 1.66893E-005, 0.0016963482,
 2.31557E-007, 2.02656E-005, 0.0018143654,
 3.47335E-007, 3.33786E-005, 0.0018703938,
 4.63114E-007, 3.45707E-005, 0.0017905235,
 5.78892E-007, 3.69549E-005, 0.0017464161,
 6.94670E-007, 2.14577E-005, 0.0017166138,
 8.10449E-007, 1.90735E-005, 0.0018465519,
 9.26227E-007, 1.31130E-005, 0.0019729137,
 1.04201E-006, 9.53674E-006, 0.0018298626,
 1.15778E-006, 2.38419E-006, 0.0017881393,
 1.27356E-006, 1.19209E-006, 0.0018143654,
 1.38934E-006, 1.90735E-005, 0.0018393993,
 1.50512E-006, 2.26498E-005, 0.0019121170,
 1.62090E-006, 2.98023E-005, 0.0020194054,
 1.73668E-006, 2.02656E-005, 0.0019955635,
 1.85245E-006, 2.14577E-005, 0.0019168854,
 1.96823E-006, 4.76837E-005, 0.0019538403,
 2.08401E-006, 2.86102E-005, 0.0019323826,
 2.19979E-006, 1.43051E-005, 0.0018751621,
 2.31557E-006, 2.86102E-005, 0.0017595291,
 2.43135E-006, 2.74181E-005, 0.0016021729,
 2.54713E-006, 2.98023E-005, 0.0015544891,
 2.66290E-006, 1.54972E-005, 0.0016236305,
 2.77868E-006,-1.31130E-005, 0.0017297268,
 2.89446E-006,-4.76837E-006, 0.0019025803,
 3.01024E-006, 5.96046E-006, 0.0019013882,
 3.12602E-006, 9.53674E-006, 0.0016176701,
 3.24180E-006, 2.74181E-005, 0.0015211105,
 3.35757E-006, 1.31130E-005, 0.0016951561,
 3.47335E-006, 3.57628E-006, 0.0017440319,
 3.58913E-006, 5.96046E-006, 0.0016319752,
 3.70491E-006, 1.19209E-005, 0.0016307831,
 3.82069E-006, 0.00000E+000, 0.0017106533,
 3.93647E-006,-2.14577E-005, 0.0016856194,
 4.05224E-006,-5.96046E-006, 0.0016272068,
 4.16802E-006, 2.02656E-005, 0.0016462803,
 4.28380E-006, 2.74181E-005, 0.0017583370,
 4.39958E-006, 1.78814E-005, 0.0017237663,
 4.51536E-006, 1.78814E-005, 0.0017130375,
 4.63114E-006, 3.33786E-005, 0.0017130375,
 4.74691E-006, 2.50340E-005, 0.0015783310,
 4.86269E-006, 1.43051E-005, 0.0016355515,
 4.97847E-006, 2.50340E-005, 0.0017309189,
 5.09425E-006, 2.38419E-005, 0.0018477440,
 5.21003E-006, 1.19209E-005, 0.0018835068,
 5.32581E-006, 2.26498E-005, 0.0015532970,
 5.44159E-006, 2.26498E-005, 0.0013530254,
 5.55736E-006,-9.53674E-006, 0.0015616417,
 5.67314E-006, 1.19209E-006, 0.0015914440,
 5.78892E-006, 1.90735E-005, 0.0015556812,
 5.90470E-006, 5.96046E-006, 0.0017225742,
 6.02048E-006, 1.19209E-006, 0.0016987324,
 6.13626E-006, 1.54972E-005, 0.0017130375,
 6.25203E-006, 4.05312E-005, 0.0017178059,
 6.36781E-006, 3.33786E-005, 0.0016915798,
 6.48359E-006, 2.50340E-005, 0.0016438961,
 6.59937E-006, 3.45707E-005, 0.0015807152,
 6.71515E-006, 2.38419E-005, 0.0016546249,
 6.83093E-006, 5.96046E-006, 0.0016534328,
 6.94670E-006, 1.07288E-005, 0.0017058849,
 7.06248E-006, 1.78814E-005, 0.0017404556,
 7.17826E-006, 1.78814E-005, 0.0016391277,
 7.29404E-006, 2.98023E-005, 0.0016021729,
 7.40982E-006, 2.50340E-005, 0.0014925003,
 7.52560E-006, 4.76837E-006, 0.0014686584,
 7.64138E-006, 0.00000E+000, 0.0016784668,
 7.75715E-006, 1.66893E-005, 0.0015437603,
 7.87293E-006, 2.86102E-005, 0.0015187263,
 7.98871E-006, 1.78814E-005, 0.0016009808,
 8.10449E-006, 2.38419E-006, 0.0014019012,
 8.22027E-006, 2.50340E-005, 0.0014412403,
 8.33605E-006, 4.41074E-005, 0.0015032291,
 8.45182E-006, 4.76837E-005, 0.0015866756,
 8.56760E-006, 4.05312E-005, 0.0016498566,
 8.68338E-006,-2.38419E-006, 0.0015652180,
 8.79916E-006,-1.78814E-005, 0.0015985966,
 8.91494E-006, 4.76837E-006, 0.0016188622,
 9.03072E-006, 2.38419E-006, 0.0017142296,
 9.14649E-006,-4.76837E-006, 0.0016045570,
 9.26227E-006, 1.78814E-005, 0.0014460087,
 9.37805E-006, 3.45707E-005, 0.0016200542,
 9.49383E-006, 2.62260E-005, 0.0017273426,
 9.60961E-006, 2.14577E-005, 0.0017023087,
 9.72539E-006, 2.02656E-005, 0.0016915798,
 9.84117E-006, 2.26498E-005, 0.0016033649,
 9.95694E-006, 2.14577E-005, 0.0014817715,
 1.00727E-005, 1.19209E-005, 0.0014686584,
 1.01885E-005, 1.43051E-005, 0.0016832352,
 1.03043E-005, 2.62260E-005, 0.0017344952,
 1.04201E-005, 2.74181E-005, 0.0016283989,
 1.05358E-005, 1.78814E-005, 0.0016129017,
 1.06516E-005, 3.57628E-006, 0.0015687943,
 1.07674E-005, 2.38419E-006, 0.0014698505,
 1.08832E-005, 2.38419E-006, 0.0014305115,
 1.09989E-005,-3.57628E-006, 0.0015258789,
 1.11147E-005, 1.78814E-005, 0.0014829636,
 1.12305E-005, 2.14577E-005, 0.0015211105,
 1.13463E-005, 1.78814E-005, 0.0014734268,
 1.14621E-005, 3.21865E-005, 0.0014185905,
 1.15778E-005, 2.62260E-005, 0.0015842915,
 1.16936E-005, 1.66893E-005, 0.0015032291,
 1.18094E-005, 1.07288E-005, 0.0014615059,
 1.19252E-005, 1.07288E-005, 0.0014567375,
 1.20410E-005, 4.17233E-005, 0.0013685226,
 1.21567E-005, 4.29153E-005, 0.0013267994,
 1.22725E-005, 3.81470E-005, 0.0012779236,
 1.23883E-005, 2.38419E-005, 0.0012624264,
 1.25041E-005, 0.00000E+000, 0.0013327599,
 1.26198E-005, 1.31130E-005, 0.0014376640,
 1.27356E-005, 3.69549E-005, 0.0014877319,
 1.28514E-005, 2.26498E-005, 0.0015974045,
 1.29672E-005,-8.34465E-006, 0.0013601780,
 1.30830E-005, 1.43051E-005, 0.0011658669,
 1.31987E-005, 2.86102E-005, 0.0013983250,
 1.33145E-005, 2.26498E-005, 0.0015223026,
 1.34303E-005, 1.43051E-005, 0.0015652180,
 1.35461E-005,-1.19209E-006, 0.0014150143,
 1.36619E-005, 3.57628E-006, 0.0012385845,
 1.37776E-005, 1.90735E-005, 0.0013422966,
 1.38934E-005, 9.53674E-006, 0.0013661385,
 1.40092E-005,-2.38419E-006, 0.0013959408,
 1.41250E-005, 2.38419E-005, 0.0014662743,
 1.42407E-005, 3.21865E-005, 0.0014150143,
 1.43565E-005, 7.15256E-006, 0.0014448166,
 1.44723E-005,-8.34465E-006, 0.0016140938,
 1.45881E-005, 8.34465E-006, 0.0015234947,
 1.47039E-005, 2.98023E-005, 0.0013732910,
 1.48196E-005, 2.14577E-005, 0.0013554096,
 1.49354E-005,-2.38419E-006, 0.0012743473,
 1.50512E-005,-1.54972E-005, 0.0012755394,
 1.51670E-005,-4.76837E-006, 0.0013530254,
 1.52828E-005, 5.96046E-006, 0.0014579296,
 1.53985E-005, 2.38419E-006, 0.0014805794,
 1.55143E-005, 2.38419E-006, 0.0014996529,
 1.56301E-005, 2.98023E-005, 0.0014865398,
 1.57459E-005, 5.48363E-005, 0.0013160706,
 1.58616E-005, 3.69549E-005, 0.0013899803,
 1.59774E-005, 2.86102E-005, 0.0013923645,
 1.60932E-005, 1.43051E-005, 0.0013017654,
 1.62090E-005, 1.43051E-005, 0.0013470650,
 1.63248E-005, 2.38419E-005, 0.0014519691,
 1.64405E-005, 1.43051E-005, 0.0015008450,
 1.65563E-005, 3.57628E-005, 0.0013327599,
 1.66721E-005, 3.93391E-005, 0.0012612343,
 1.67879E-005, 1.78814E-005, 0.0014042854,
 1.69036E-005,-5.96046E-006, 0.0014531612,
 1.70194E-005, 4.76837E-006, 0.0012683868,
 1.71352E-005, 2.86102E-005, 0.0013256073,
 1.72510E-005, 1.19209E-005, 0.0013124943,
 1.73668E-005,-1.19209E-006, 0.0013041496,
 1.74825E-005, 1.54972E-005, 0.0013971329,
 1.75983E-005, 1.66893E-005, 0.0015008450,
 1.77141E-005, 9.53674E-006, 0.0016260147,
 1.78299E-005, 3.09944E-005, 0.0015532970,
 1.79457E-005, 4.29153E-005, 0.0015270710,
 1.80614E-005, 1.78814E-005, 0.0014436245,
 1.81772E-005, 4.76837E-006, 0.0014114380,
 1.82930E-005, 2.86102E-005, 0.0014305115,
 1.84088E-005, 2.38419E-005, 0.0010848045,
 1.85245E-005, 5.96046E-006, 8.71420E-004,
 1.86403E-005, 9.53674E-006, 9.60827E-004,
 1.87561E-005, 2.50340E-005, 0.0010430813,
 1.88719E-005, 3.09944E-005, 0.0011444092,
 1.89877E-005, 2.98023E-005, 0.0011932850,
 1.91034E-005, 2.50340E-005, 0.0012421608,
 1.92192E-005, 1.31130E-005, 0.0011479855,
 1.93350E-005, 9.53674E-006, 0.0010514259,
 1.94508E-005, 3.57628E-006, 0.0012147427,
 1.95666E-005, 2.38419E-006, 0.0011873245,
 1.96823E-005, 1.66893E-005, 0.0010168552,
 1.97981E-005, 2.50340E-005, 0.0010275841,
 1.99139E-005, 1.43051E-005, 0.0011563301,
 2.00297E-005, 2.38419E-005, 0.0011909008,
 2.01454E-005, 1.54972E-005, 0.0011444092,
 2.02612E-005, 1.19209E-006, 0.0010979176,
 2.03770E-005, 1.66893E-005, 0.0011539459,
 2.04928E-005, 2.02656E-005, 0.0011897087,
 2.06086E-005,-1.19209E-006, 6.42538E-004,
 2.07243E-005, 1.07288E-005,-0.1066267490,
 2.08401E-005, 4.64916E-005,-0.2378714085,
 2.09559E-005, 6.19888E-005,-0.2624273300,
 2.10717E-005, 6.19888E-005,-0.2624464035,
 2.11874E-005, 4.76837E-005,-0.2623653412,
 2.13032E-005, 5.00679E-005,-0.2623629570,
 2.14190E-005, 5.00679E-005,-0.2623605728,
 2.15348E-005, 5.60284E-005,-0.2624404430,
 2.16506E-005, 5.24521E-005,-0.2623581886,
 2.17663E-005, 5.60284E-005,-0.2623498440,
 2.18821E-005, 7.27177E-005,-0.2623546124,
 2.19979E-005, 5.60284E-005,-0.2623128891,
 2.21137E-005, 4.41074E-005,-0.2625083923,
 2.22295E-005, 4.76837E-005,-0.2624917030,
 2.23452E-005, 5.36442E-005,-0.2624237537,
 2.24610E-005, 4.52995E-005,-0.2624261379,
 2.25768E-005, 2.98023E-005,-0.2623796463,
 2.26926E-005, 3.93391E-005,-0.2622365952,
 2.28083E-005, 5.72205E-005,-0.2622342110,
 2.29241E-005, 4.52995E-005,-0.2622246742,
 2.30399E-005, 3.57628E-005,-0.2621626854,
 2.31557E-005, 4.76837E-005,-0.2623486519,
 2.32715E-005, 5.36442E-005,-0.2623820305,
 2.33872E-005, 5.96046E-005,-0.2622127533,
 2.35030E-005, 6.79493E-005,-0.2622532845,
 2.36188E-005, 5.72205E-005,-0.2623879910,
 2.37346E-005, 4.88758E-005,-0.2623820305,
 2.38504E-005, 5.96046E-005,-0.2623128891,
 2.39661E-005, 6.07967E-005,-0.2621936798,
 2.40819E-005, 6.43730E-005,-0.2622222900,
 2.41977E-005, 7.39098E-005,-0.2623176575,
 2.43135E-005, 8.46386E-005,-0.2623164654,
 2.44292E-005, 9.17912E-005,-0.2622783184,
 2.45450E-005, 7.62939E-005,-0.2620899677,
 2.46608E-005, 7.51019E-005,-0.2621293068,
 2.47766E-005, 7.15256E-005,-0.2623009682,
