QuickDAQ Data
2019/01/12 15:54:20
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 1.81772E-005, 3.44515E-004,-0.2624475956,
 1.82930E-005, 3.43323E-004,-0.2624034882,
 1.84088E-005, 3.45707E-004,-0.2624344826,
 1.85245E-005, 3.37362E-004,-0.2623927593,
 1.86403E-005, 3.45707E-004,-0.2622735500,
 1.87561E-005, 3.20673E-004,-0.2622056007,
 1.88719E-005, 3.08752E-004,-0.2622210979,
 1.89877E-005, 3.43323E-004,-0.2622938156,
 1.91034E-005, 3.50475E-004,-0.2622914314,
 1.92192E-005, 3.40939E-004,-0.2621734142,
 1.93350E-005, 3.39746E-004,-0.2621042728,
 1.94508E-005, 3.32594E-004,-0.2621054649,
 1.95666E-005, 3.24249E-004,-0.2621805668,
 1.96823E-005, 3.42131E-004,-0.2622926235,
 1.97981E-005, 3.50475E-004,-0.2622187138,
 1.99139E-005, 3.30210E-004,-0.2621185780,
 2.00297E-005, 3.36170E-004,-0.2621185780,
 2.01454E-005, 3.56436E-004,-0.2621662617,
 2.02612E-005, 3.60012E-004,-0.2621722221,
 2.03770E-005, 3.52859E-004,-0.2621650696,
 2.04928E-005, 3.34978E-004,-0.2621352673,
 2.06086E-005, 3.21865E-004,-0.2621698380,
 2.07243E-005, 3.34978E-004,-0.2622067928,
 2.08401E-005, 3.43323E-004,-0.2621161938,
 2.09559E-005, 3.46899E-004,-0.2621829510,
 2.10717E-005, 3.44515E-004,-0.2622556686,
 2.11874E-005, 3.43323E-004,-0.2622759342,
 2.13032E-005, 3.44515E-004,-0.2623391151,
 2.14190E-005, 3.21865E-004,-0.2623724937,
 2.15348E-005, 3.11136E-004,-0.2623140812,
 2.16506E-005, 3.05176E-004,-0.2621829510,
 2.17663E-005, 3.25441E-004,-0.2622663975,
 2.18821E-005, 3.50475E-004,-0.2623939514,
 2.19979E-005, 3.34978E-004,-0.2624499798,
 2.21137E-005, 3.26633E-004,-0.2625179291,
 2.22295E-005, 3.27826E-004,-0.2624535561,
 2.23452E-005, 3.56436E-004,-0.2622997761,
 2.24610E-005, 3.57628E-004,-0.2623009682,
 2.25768E-005, 3.40939E-004,-0.2623045444,
 2.26926E-005, 3.49283E-004,-0.2623569965,
 2.28083E-005, 3.39746E-004,-0.2624213696,
 2.29241E-005, 3.33786E-004,-0.2623629570,
 2.30399E-005, 3.29018E-004,-0.2623999119,
 2.31557E-005, 3.32594E-004,-0.2624273300,
 2.32715E-005, 3.33786E-004,-0.2623832226,
 2.33872E-005, 3.29018E-004,-0.2623164654,
 2.35030E-005, 3.29018E-004,-0.2622199059,
 2.36188E-005, 3.18289E-004,-0.2621972561,
 2.37346E-005, 3.25441E-004,-0.2622091770,
 2.38504E-005, 3.39746E-004,-0.2622926235,
 2.39661E-005, 3.32594E-004,-0.2623629570,
 2.40819E-005, 3.24249E-004,-0.2624011040,
 2.41977E-005, 3.25441E-004,-0.2623879910,
 2.43135E-005, 3.33786E-004,-0.2623867989,
 2.44292E-005, 3.33786E-004,-0.2623963356,
 2.45450E-005, 3.39746E-004,-0.2622139454,
 2.46608E-005, 3.45707E-004,-0.2621555328,
 2.47766E-005, 3.45707E-004,-0.2622413635,
 2.48924E-005, 3.50475E-004,-0.2622580528,
 2.50081E-005, 3.58820E-004,-0.2621376514,
 2.51239E-005, 3.48091E-004,-0.2621209621,
 2.52397E-005, 3.30210E-004,-0.2623260021,
 2.53555E-005, 3.51667E-004,-0.2623462677,
 2.54713E-005, 0.0010001659,-0.7299196720,
 2.55870E-005, 0.0035142899,-2.8141558170,
 2.57028E-005, 0.0054073334,-4.4298591614,
 2.58186E-005, 0.0054109097,-4.4278359413,
 2.59344E-005, 0.0053954124,-4.4252967834,
 2.60501E-005, 0.0053942204,-4.4235219955,
 2.61659E-005, 0.0054025650,-4.4225397110,
 2.62817E-005, 0.0053882599,-4.4208264351,
 2.63975E-005, 0.0053763390,-4.4183492661,
 2.65133E-005, 0.0053524971,-4.4159402847,
 2.66290E-005, 0.0053369999,-4.4143700600,
 2.67448E-005, 0.0053393841,-4.4128799438,
 2.68606E-005, 0.0053262711,-4.4106149673,
 2.69764E-005, 0.0053024292,-4.4083728790,
 2.70921E-005, 0.0052893162,-4.4059228897,
 2.72079E-005, 0.0052917004,-4.4035124779,
 2.73237E-005, 0.0052785873,-4.4012832642,
 2.74395E-005, 0.0052475929,-4.3991479874,
 2.75553E-005, 0.0052297115,-4.3969593048,
 2.76710E-005, 0.0052332878,-4.3947849274,
 2.77868E-005, 0.0052201748,-4.3925738335,
 2.79026E-005, 0.0051879883,-4.3903899193,
 2.80184E-005, 0.0051784515,-4.3886399269,
 2.81342E-005, 0.0051760674,-4.3868732452,
 2.82499E-005, 0.0051641464,-4.3850731850,
 2.83657E-005, 0.0051474571,-4.3833112717,
 2.84815E-005, 0.0051414967,-4.3812370300,
 2.85973E-005, 0.0051355362,-4.3791866302,
 2.87130E-005, 0.0051259995,-4.3771719933,
 2.88288E-005, 0.0051033497,-4.3752155304,
 2.89446E-005, 0.0050806999,-4.3733024597,
 2.90604E-005, 0.0050783157,-4.3713283539,
 2.91762E-005, 0.0050556660,-4.3693733215,
 2.92919E-005, 0.0050520897,-4.3673982620,
 2.94077E-005, 0.0050532818,-4.3656086922,
 2.95235E-005, 0.0050401688,-4.3637633324,
 2.96393E-005, 0.0050234795,-4.3619070053,
 2.97551E-005, 0.0050091743,-4.3602046967,
 2.98708E-005, 0.0050222874,-4.3584213257,
 2.99866E-005, 0.0050234795,-4.3566236496,
 3.01024E-005, 0.0050127506,-4.3547749519,
 3.02182E-005, 0.0050067902,-4.3530321121,
 3.03339E-005, 0.0049960613,-4.3515682220,
 3.04497E-005, 0.0049865246,-4.3499326706,
 3.05655E-005, 0.0049936771,-4.3481588364,
 3.06813E-005, 0.0049746037,-4.3463897705,
 3.07971E-005, 0.0049543381,-4.3446159363,
 3.09128E-005, 0.0049567223,-4.3430099487,
 3.10286E-005, 0.0049519539,-4.3413710594,
 3.11444E-005, 0.0049543381,-4.3396925926,
 3.12602E-005, 0.0049304962,-4.3381166458,
 3.13760E-005, 0.0049138069,-4.3365516663,
 3.14917E-005, 0.0049197674,-4.3350448608,
 3.16075E-005, 0.0049197674,-4.3335208893,
 3.17233E-005, 0.0049090385,-4.3320522308,
 3.18391E-005, 0.0048995018,-4.3305788040,
 3.19548E-005, 0.0049066544,-4.3289241791,
 3.20706E-005, 0.0048971176,-4.3273820877,
 3.21864E-005, 0.0048828125,-4.3258371353,
 3.23022E-005, 0.0048792362,-4.3243646622,
 3.24180E-005, 0.0048673153,-4.3228960037,
 3.25337E-005, 0.0048577785,-4.3214678764,
 3.26495E-005, 0.0048637390,-4.3200292587,
 3.27653E-005, 0.0048625469,-4.3185448647,
 3.28811E-005, 0.0047516823,-4.3171653748,
 3.29968E-005, 0.0046622753,-4.3157434464,
 3.31126E-005, 0.0046324730,-4.3144168854,
 3.32284E-005, 0.0045323372,-4.3132200241,
 3.33442E-005, 0.0043678284,-4.3121075630,
 3.34600E-005, 0.0042176247,-4.3109025955,
 3.35757E-005, 0.0041174889,-4.3097057343,
 3.36915E-005, 0.0039958954,-4.3083658218,
 3.38073E-005, 0.0038158894,-4.3070611954,
 3.39231E-005, 0.0034999847,-4.3058834076,
 3.40389E-005, 0.0032138824,-4.3046579361,
 3.41546E-005, 0.0029921532,-4.3032813072,
 3.42704E-005, 0.0027143955,-4.3019151688,
 3.43862E-005, 0.0024652481,-4.3007707596,
 3.45020E-005, 0.0022602081,-4.2995977402,
 3.46177E-005, 0.0021028519,-4.2984113693,
 3.47335E-005, 0.0019812584,-4.2973222733,
 3.48493E-005, 0.0018656254,-4.2962322235,
 3.49651E-005, 0.0017619133,-4.2952308655,
 3.50809E-005, 0.0016701221,-4.2941188812,
 3.51966E-005, 0.0015497208,-4.2930531502,
 3.53124E-005, 0.0014042854,-4.2921504974,
 3.54282E-005, 0.0013184547,-4.2909908295,
 3.55440E-005, 0.0012648106,-4.2898368835,
 3.56598E-005, 0.0012040138,-4.2887411118,
 3.57755E-005, 0.0011479855,-4.2876243591,
 3.58913E-005, 0.0011086464,-4.2865362167,
 3.60071E-005, 0.0010967255,-4.2855715752,
 3.61229E-005, 0.0010573864,-4.2844557762,
 3.62386E-005, 0.0010097027,-4.2832336426,
 3.63544E-005, 9.85861E-004,-4.2822122574,
 3.64702E-005, 9.75132E-004,-4.2811288834,
 3.65860E-005, 9.44138E-004,-4.2801151276,
 3.67018E-005, 8.94070E-004,-4.2790546417,
 3.68175E-005, 8.70228E-004,-4.2779359818,
