27.2320,25.2564
27.2360,71.3350
27.2400,66.5636
27.2440,51.0270
27.2480,50.3336
27.2520,54.2888
27.2560,59.0550
27.2600,59.2110
27.2640,67.0138
27.2680,62.7200
27.2720,50.7406
27.2760,71.5548
27.2800,66.8624
27.2840,37.3086
27.2880,50.3196
27.2920,75.2530
27.2960,62.5618
27.3000,42.0570
27.3040,58.9762
27.3080,66.4014
27.3120,66.7334
27.3160,46.5460
27.3200,41.7824
27.3240,71.8398
27.3280,67.1444
27.3320,46.2314
27.3360,38.7704
27.3400,42.3130
27.3440,67.6094
27.3480,58.3292
27.3520,54.1888
27.3560,58.9968
27.3600,75.8324
27.3640,50.7858
27.3680,50.3278
27.3720,37.8144
27.3760,49.9724
27.3800,54.3880
27.3840,66.8064
27.3880,50.3964
27.3920,58.7892
27.3960,42.2370
27.4000,54.5564
27.4040,54.2520
27.4080,41.7576
27.4120,66.6312
27.4160,42.5460
27.4200,87.7378
27.4240,63.2572
27.4280,68.6690
27.4320,50.7640
27.4360,55.8372
27.4400,66.7582
27.4440,71.9588
27.4480,67.0144
27.4520,66.9168
27.4560,54.3872
27.4600,45.7816
27.4640,80.6392
27.4680,58.9960
27.4720,58.7258
27.4760,46.0336
27.4800,66.4300
27.4840,79.0128
27.4880,75.6106
27.4920,84.6278
27.4960,62.1138
27.5000,66.9062
27.5040,87.7646
27.5080,37.3568
27.5120,62.7626
27.5160,42.4946
27.5200,46.2540
27.5240,54.9138
27.5280,50.4714
27.5320,63.1920
27.5360,66.8822
27.5400,46.3414
27.5440,67.8248
27.5480,79.2216
27.5520,29.0572
27.5560,81.1930
27.5600,66.9714
27.5640,59.4572
27.5680,54.8296
27.5720,33.8056
27.5760,54.4340
27.5800,37.4064
27.5840,42.1074
27.5880,54.1886
27.5920,45.9290
27.5960,67.4830
27.6000,59.5618
27.6040,25.0002
27.6080,57.8782
27.6120,33.5028
27.6160,45.9980
27.6200,72.3810
27.6240,45.9010
27.6280,38.7664
27.6320,46.3496
27.6360,54.0840
27.6400,54.5080
27.6440,38.7672
27.6480,100.0808
27.6520,75.0042
27.6560,59.6728
27.6600,59.3296
27.6640,37.5604
27.6680,58.5584
27.6720,63.0338
27.6760,66.7322
27.6800,64.6052
27.6840,46.5590
27.6880,62.8032
27.6920,58.7876
27.6960,65.1608
27.7000,66.7858
27.7040,50.4082
27.7080,71.1522
27.7120,46.1978
27.7160,80.1836
27.7200,70.9262
27.7240,45.7536
27.7280,75.5054
27.7320,50.3824
27.7360,58.8764
27.7400,75.0996
27.7440,47.2628
27.7480,80.0286
27.7520,109.0824
27.7560,46.4552
27.7600,88.1882
27.7640,39.0364
27.7680,75.7108
27.7720,70.8528
27.7760,33.1912
27.7800,45.8682
27.7840,71.5652
27.7880,50.5436
27.7920,58.7214
27.7960,41.9592
27.8000,50.0150
27.8040,34.5126
27.8080,54.2684
27.8120,50.2120
27.8160,87.6776
27.8200,62.6104
27.8240,49.8196
27.8280,75.2730
27.8320,54.3404
27.8360,41.2076
27.8400,67.0488
27.8440,69.1950
27.8480,41.8650
27.8520,84.3308
27.8560,57.9516
27.8600,16.8056
27.8640,62.8122
27.8680,24.9074
27.8720,49.5032
27.8760,46.3174
27.8800,42.5302
27.8840,46.1172
27.8880,24.8758
27.8920,37.9664
27.8960,49.9722
27.9000,54.6626
27.9040,50.3686
27.9080,58.0274
27.9120,46.7070
27.9160,71.1210
27.9200,54.4828
27.9240,75.0126
27.9280,66.7576
27.9320,55.1386
27.9360,55.9430
27.9400,59.0200
27.9440,88.2420
27.9480,46.2090
27.9520,93.5956
27.9560,75.9500
27.9600,50.3356
27.9640,20.8230
27.9680,42.0932
27.9720,58.1964
27.9760,50.4240
27.9800,37.6160
27.9840,71.1096
27.9880,66.8700
27.9920,79.8306
27.9960,58.5952
28.0000,50.7498
28.0040,54.1566
28.0080,54.1456
28.0120,41.9106
28.0160,46.2268
28.0200,33.2458
28.0240,58.3704
28.0280,71.1084
28.0320,62.9846
28.0360,58.5000
28.0400,54.6130
28.0440,87.8530
28.0480,87.6190
28.0520,54.5438
28.0560,38.0174
28.0600,16.8870
28.0640,51.7544
28.0680,97.7658
28.0720,38.0912
28.0760,75.0492
28.0800,79.3960
28.0840,58.1646
28.0880,45.5822
28.0920,29.4358
28.0960,58.8306
28.1000,37.7922
28.1040,62.8784
28.1080,46.2940
28.1120,71.6826
28.1160,33.5196
28.1200,70.5598
28.1240,37.4500
28.1280,34.9880
28.1320,68.2718
28.1360,71.2334
28.1400,54.5680
28.1440,46.2362
28.1480,66.8326
28.1520,86.6588
28.1560,84.7628
28.1600,74.4754
28.1640,42.0020
28.1680,29.6934
28.1720,51.3056
28.1760,42.0174
28.1800,67.4642
28.1840,70.7210
28.1880,37.3888
28.1920,62.5690
28.1960,53.8918
28.2000,66.6604
28.2040,45.4494
28.2080,58.5466
28.2120,51.7646
28.2160,58.6196
28.2200,62.6014
28.2240,37.4832
28.2280,66.9798
28.2320,62.7358
28.2360,50.3844
28.2400,41.5504
28.2440,46.6450
28.2480,58.4532
28.2520,67.1438
28.2560,87.7132
28.2600,76.0900
28.2640,70.7854
28.2680,72.9560
28.2720,76.7664
28.2760,57.7142
28.2800,50.3112
28.2840,67.1202
28.2880,33.3406
28.2920,68.6350
28.2960,58.9164
28.3000,58.8204
28.3040,56.1124
28.3080,38.1900
28.3120,49.8454
28.3160,35.0026
28.3200,41.9216
28.3240,84.5910
28.3280,59.3274
28.3320,54.4158
28.3360,90.8140
28.3400,58.6134
28.3440,71.7686
28.3480,71.6344
28.3520,66.3800
28.3560,50.0796
28.3600,58.9500
28.3640,58.2888
28.3680,66.9100
28.3720,67.6254
28.3760,29.4914
28.3800,71.1668
28.3840,56.2876
28.3880,46.3102
28.3920,62.5954
28.3960,54.1808
28.4000,67.1744
28.4040,62.6436
28.4080,83.8120
28.4120,52.0028
28.4160,95.7442
28.4200,58.6984
28.4240,49.7882
28.4280,63.1112
28.4320,71.8004
28.4360,62.0158
28.4400,67.1066
28.4440,38.0898
28.4480,41.7050
28.4520,62.2418
28.4560,41.8562
28.4600,45.9136
28.4640,63.1896
28.4680,67.4812
28.4720,46.0450
28.4760,70.7700
28.4800,62.7108
28.4840,29.2272
28.4880,71.4644
28.4920,45.7578
28.4960,29.0326
28.5000,64.0262
28.5040,85.8426
28.5080,67.3228
28.5120,50.8160
28.5160,54.7578
28.5200,70.7478
28.5240,54.6542
28.5280,45.9414
28.5320,63.0198
28.5360,50.6186
28.5400,85.0086
28.5440,38.7404
28.5480,71.6104
28.5520,50.6026
28.5560,66.9708
28.5600,63.2450
28.5640,54.7438
28.5680,58.8842
28.5720,37.1922
28.5760,50.2124
28.5800,46.3220
28.5840,54.6814
28.5880,58.5578
28.5920,46.6030
28.5960,71.0562
28.6000,29.0084
28.6040,37.9414
28.6080,46.0860
28.6120,29.4256
28.6160,58.6474
28.6200,71.2066
28.6240,54.4658
28.6280,83.8108
28.6320,41.9844
28.6360,71.5168
28.6400,72.0614
28.6440,50.5286
28.6480,59.3384
28.6520,55.0686
28.6560,50.4824
28.6600,62.9792
28.6640,50.4962
28.6680,62.4616
28.6720,49.7884
28.6760,49.8700
28.6800,75.4684
28.6840,46.2752
28.6880,83.4240
28.6920,46.2628
28.6960,46.0212
28.7000,58.0086
28.7040,45.9468
28.7080,63.3144
28.7120,33.4620
28.7160,58.1016
28.7200,62.6382
28.7240,45.8996
28.7280,84.2648
28.7320,54.6826
28.7360,41.8658
28.7400,59.2842
28.7440,50.1112
28.7480,45.7228
28.7520,83.8528
28.7560,62.8982
28.7600,38.5104
28.7640,46.0914
28.7680,41.6336
28.7720,46.4978
28.7760,54.1954
28.7800,50.3546
28.7840,83.9182
28.7880,45.9102
28.7920,54.3610
28.7960,67.5216
28.8000,42.4982
28.8040,81.2184
28.8080,41.7996
28.8120,34.8866
28.8160,51.8520
28.8200,37.4574
28.8240,54.1476
28.8280,83.8050
28.8320,79.4794
28.8360,29.6364
28.8400,54.5512
28.8440,71.2880
28.8480,50.3578
28.8520,75.1418
28.8560,56.4170
28.8600,49.6404
28.8640,54.2088
28.8680,54.0052
28.8720,75.4136
28.8760,41.8538
28.8800,42.0166
28.8840,75.1798
28.8880,70.8544
28.8920,38.0786
28.8960,71.5382
28.9000,66.8562
28.9040,74.8902
28.9080,58.7026
28.9120,76.9578
28.9160,25.0446
28.9200,54.0440
28.9240,71.8120
28.9280,50.1152
28.9320,55.7188
28.9360,63.0326
28.9400,49.9330
28.9440,45.9012
28.9480,45.6674
28.9520,47.5298
28.9560,67.0644
28.9600,33.6970
28.9640,75.9084
28.9680,51.6424
28.9720,62.6856
28.9760,71.8574
28.9800,52.0552
28.9840,63.1096
28.9880,50.3802
28.9920,29.2070
28.9960,50.0348
29.0000,67.4192
29.0040,59.5458
29.0080,76.0640
29.0120,67.4876
29.0160,47.5118
29.0200,79.3026
29.0240,104.6526
29.0280,54.0260
29.0320,62.6986
29.0360,16.6046
29.0400,33.6274
29.0440,54.1764
29.0480,49.9622
29.0520,54.7052
29.0560,37.9820
29.0600,70.5854
29.0640,88.5948
29.0680,71.4988
29.0720,41.9738
29.0760,37.7588
29.0800,50.2700
29.0840,58.4832
29.0880,62.5656
29.0920,33.4128
29.0960,58.4310
29.1000,37.6306
29.1040,84.2458
29.1080,93.0536
29.1120,49.9150
29.1160,62.7556
29.1200,66.7400
29.1240,55.1818
29.1280,64.8452
29.1320,41.9546
29.1360,37.8846
29.1400,46.2308
29.1440,53.8186
29.1480,22.9240
29.1520,85.5306
29.1560,62.3782
29.1600,72.2184
29.1640,25.2192
29.1680,41.6338
29.1720,59.2810
29.1760,41.5958
29.1800,37.9780
29.1840,63.2368
29.1880,63.1900
29.1920,83.9810
29.1960,38.0210
29.2000,71.0216
29.2040,71.1558
29.2080,54.3272
29.2120,75.0934
29.2160,33.4830
29.2200,71.4866
29.2240,75.0946
29.2280,50.4162
29.2320,58.8930
29.2360,29.3864
29.2400,85.3338
29.2440,66.9658
29.2480,87.6526
29.2520,54.2656
29.2560,50.6998
29.2600,75.2794
29.2640,49.7950
29.2680,75.5210
29.2720,46.3180
29.2760,66.9908
29.2800,62.8994
29.2840,42.1422
29.2880,54.6370
29.2920,25.2642
29.2960,74.8772
29.3000,54.2018
29.3040,75.3922
29.3080,41.5062
29.3120,62.8720
29.3160,75.2990
29.3200,43.6440
29.3240,79.8832
29.3280,67.2376
29.3320,54.3520
29.3360,75.5456
29.3400,25.1948
29.3440,101.4186
29.3480,79.2892
29.3520,54.5782
29.3560,55.0522
29.3600,54.8538
29.3640,79.4802
29.3680,62.4072
29.3720,58.6324
29.3760,46.2544
29.3800,58.7934
29.3840,58.4632
29.3880,41.7436
29.3920,37.5212
29.3960,75.1868
29.4000,46.2092
29.4040,92.0960
29.4080,59.0208
29.4120,28.7960
29.4160,62.6312
29.4200,58.6058
29.4240,70.9224
29.4280,42.0086
29.4320,104.3240
29.4360,83.4292
29.4400,50.5568
29.4440,49.9256
29.4480,33.0178
29.4520,62.7288
29.4560,75.4884
29.4600,104.8142
29.4640,41.8086
29.4680,50.3330
29.4720,54.7626
29.4760,71.2262
29.4800,62.6526
29.4840,67.2822
29.4880,46.2010
29.4920,67.0904
29.4960,46.4174
29.5000,54.6622
29.5040,59.5372
29.5080,46.6276
29.5120,62.9396
29.5160,63.9850
29.5200,62.8052
29.5240,54.0910
29.5280,37.5414
29.5320,63.2678
29.5360,62.8940
29.5400,55.9888
29.5440,58.6256
29.5480,70.1898
29.5520,45.8906
29.5560,53.9786
29.5600,54.6682
29.5640,67.0212
29.5680,61.8986
29.5720,50.4862
29.5760,59.8646
29.5800,58.1562
29.5840,71.3832
29.5880,71.2108
29.5920,16.8512
29.5960,37.3900
29.6000,95.9564
29.6040,88.1228
29.6080,54.4032
29.6120,50.5078
29.6160,54.2846
29.6200,66.7500
29.6240,33.6858
29.6280,62.4408
29.6320,79.3634
29.6360,41.9936
29.6400,66.7602
29.6440,58.4218
29.6480,45.8236
29.6520,54.8736
29.6560,54.9820
29.6600,46.1232
29.6640,62.5554
29.6680,54.2550
29.6720,37.3058
29.6760,57.8458
29.6800,67.9296
29.6840,63.1396
29.6880,66.6870
29.6920,50.1396
29.6960,70.8806
29.7000,54.3020
29.7040,54.0748
29.7080,50.3646
29.7120,74.9450
29.7160,58.6218
29.7200,46.4826
29.7240,55.2118
29.7280,46.6712
29.7320,67.2032
29.7360,58.4924
29.7400,37.6580
29.7440,84.9996
29.7480,59.1644
29.7520,54.8334
29.7560,29.2284
29.7600,41.7528
29.7640,29.4822
29.7680,54.8692
29.7720,37.5664
29.7760,87.6190
29.7800,54.1942
29.7840,60.8414
29.7880,50.4778
29.7920,58.1400
29.7960,59.0298
29.8000,29.1782
29.8040,46.9090
29.8080,62.7684
29.8120,54.3394
29.8160,20.6294
29.8200,50.2218
29.8240,54.2842
29.8280,70.4858
29.8320,54.0050
29.8360,67.8334
29.8400,66.4264
29.8440,29.4844
29.8480,38.0094
29.8520,75.4490
29.8560,54.6798
29.8600,83.3882
29.8640,62.5064
29.8680,49.7172
29.8720,87.8636
29.8760,62.8764
29.8800,67.0452
29.8840,62.9598
29.8880,41.7812
29.8920,54.7948
29.8960,46.0540
29.9000,67.1624
29.9040,42.1194
29.9080,71.1436
29.9120,37.3386
29.9160,58.8656
29.9200,45.8830
29.9240,75.2976
29.9280,62.9130
29.9320,33.6242
29.9360,63.0792
29.9400,25.3488
29.9440,67.2888
29.9480,50.0410
29.9520,71.5010
29.9560,29.4680
29.9600,83.8296
29.9640,62.8732
29.9680,46.2554
29.9720,62.5242
29.9760,71.8260
29.9800,37.9352
29.9840,118.1564
29.9880,62.9044
29.9920,46.3472
29.9960,59.1938
30.0000,54.5556
30.0040,52.0304
30.0080,75.2270
30.0120,54.1200
30.0160,75.3070
30.0200,33.1312
30.0240,41.6288
30.0280,62.6966
30.0320,50.2714
30.0360,53.9208
30.0400,54.5688
30.0440,42.7344
30.0480,29.7754
30.0520,66.6446
30.0560,63.6140
30.0600,83.2278
30.0640,66.3408
30.0680,46.4300
30.0720,58.2430
30.0760,54.3844
30.0800,41.5572
30.0840,58.3850
30.0880,54.9600
30.0920,55.8092
30.0960,51.3686
30.1000,50.0622
30.1040,41.6004
30.1080,67.5688
30.1120,50.0936
30.1160,50.6896
30.1200,46.1214
30.1240,42.1052
30.1280,41.6928
30.1320,87.9688
30.1360,50.1038
30.1400,42.2116
30.1440,46.1028
30.1480,54.8144
30.1520,71.0524
30.1560,62.9934
30.1600,46.0956
30.1640,33.8392
30.1680,79.4616
30.1720,50.1324
30.1760,71.9562
30.1800,38.6946
30.1840,25.2198
30.1880,85.5882
30.1920,38.0394
30.1960,83.9064
30.2000,46.5542
30.2040,62.8910
30.2080,62.2090
30.2120,71.2540
30.2160,58.8606
30.2200,75.6442
30.2240,62.5466
30.2280,37.4532
30.2320,33.3980
30.2360,54.1942
30.2400,58.8952
30.2440,33.5104
30.2480,72.2960
30.2520,41.9686
30.2560,75.8152
30.2600,65.0764
30.2640,71.5686
30.2680,54.8012
30.2720,66.9808
30.2760,57.8392
30.2800,37.5978
30.2840,37.7342
30.2880,62.9504
30.2920,67.3260
30.2960,54.5816
30.3000,50.2008
30.3040,75.5394
30.3080,54.9164
30.3120,67.6218
30.3160,16.8212
30.3200,59.1178
30.3240,54.2088
30.3280,71.1720
30.3320,88.4292
30.3360,58.9032
30.3400,58.5100
30.3440,37.6018
30.3480,38.1754
30.3520,79.8534
30.3560,46.1682
30.3600,58.4812
30.3640,38.0048
30.3680,33.9420
30.3720,50.2580
30.3760,25.2674
30.3800,36.5618
30.3840,42.3884
30.3880,41.6902
30.3920,50.1308
30.3960,95.1654
30.4000,62.1662
30.4040,50.3396
30.4080,50.9808
30.4120,71.0632
30.4160,67.5246
30.4200,67.3074
30.4240,54.5854
30.4280,37.4676
30.4320,45.7004
30.4360,83.3242
30.4400,37.8144
30.4440,45.6642
30.4480,50.3280
30.4520,67.2460
30.4560,75.9586
30.4600,84.1538
30.4640,83.5694
30.4680,49.7802
30.4720,88.2630
30.4760,71.6104
30.4800,58.1014
30.4840,62.1698
30.4880,67.5768
30.4920,33.2090
30.4960,37.2674
30.5000,47.5652
30.5040,46.2422
30.5080,67.0950
30.5120,54.8804
30.5160,37.7560
30.5200,62.7208
30.5240,46.5018
30.5280,62.5734
30.5320,46.2070
30.5360,45.8216
30.5400,37.4068
30.5440,74.7354
30.5480,58.4948
30.5520,55.4564
30.5560,71.7220
30.5600,58.7482
30.5640,21.1702
30.5680,54.4314
30.5720,71.2460
30.5760,37.5546
30.5800,46.0080
30.5840,53.9850
30.5880,38.1588
30.5920,79.9346
30.5960,71.2162
30.6000,50.0954
30.6040,75.0084
30.6080,46.5156
30.6120,29.1298
30.6160,58.5218
30.6200,58.6596
30.6240,66.8322
30.6280,70.9112
30.6320,54.2796
30.6360,70.9482
30.6400,67.6600
30.6440,43.2166
30.6480,54.6168
30.6520,66.3316
30.6560,46.1348
30.6600,62.7482
30.6640,29.3676
30.6680,59.3966
30.6720,71.4688
30.6760,70.9690
30.6800,80.7090
30.6840,79.4892
30.6880,37.7036
30.6920,46.2544
30.6960,67.2842
30.7000,62.7604
30.7040,34.5674
30.7080,67.1118
30.7120,87.5576
30.7160,63.0916
30.7200,63.2980
30.7240,50.8318
30.7280,62.7402
30.7320,29.7730
30.7360,38.0102
30.7400,55.0676
30.7440,72.5778
30.7480,79.6708
30.7520,46.0758
30.7560,63.4126
30.7600,33.6714
30.7640,50.5242
30.7680,58.4312
30.7720,67.9222
30.7760,29.0384
30.7800,29.2870
30.7840,76.8776
30.7880,63.0866
30.7920,66.6746
30.7960,62.2720
30.8000,34.1392
30.8040,74.9072
30.8080,38.2038
30.8120,63.4354
30.8160,67.0668
30.8200,79.4354
30.8240,75.8380
30.8280,54.6766
30.8320,37.6474
30.8360,54.6522
30.8400,37.5688
30.8440,37.7576
30.8480,66.9730
30.8520,71.1494
30.8560,67.7696
30.8600,79.3614
30.8640,67.6268
30.8680,50.3270
30.8720,84.5770
30.8760,67.2698
30.8800,46.0130
30.8840,41.4548
30.8880,51.4464
30.8920,62.6908
30.8960,75.3938
30.9000,53.9594
30.9040,46.6536
30.9080,68.3362
30.9120,75.8496
30.9160,63.1098
30.9200,55.2902
30.9240,79.5888
30.9280,70.8758
30.9320,79.3634
30.9360,56.0308
30.9400,67.4444
30.9440,58.5346
30.9480,37.9518
30.9520,33.8814
30.9560,87.8766
30.9600,50.2574
30.9640,46.1474
30.9680,41.9632
30.9720,54.8186
30.9760,66.7490
30.9800,62.6606
30.9840,87.8490
30.9880,54.1656
30.9920,54.1406
30.9960,45.7974
31.0000,80.1286
31.0040,54.4972
31.0080,71.3392
31.0120,62.7358
31.0160,66.9536
31.0200,75.9376
31.0240,79.2910
31.0280,25.5108
31.0320,46.0186
31.0360,38.9006
31.0400,50.0120
31.0440,62.7260
31.0480,42.1352
31.0520,50.0306
31.0560,54.4466
31.0600,58.2760
31.0640,50.4652
31.0680,67.1100
31.0720,66.6500
31.0760,46.4232
31.0800,62.8404
31.0840,66.9660
31.0880,50.5254
31.0920,33.7774
31.0960,50.4768
31.1000,66.8318
31.1040,50.6156
31.1080,50.3056
31.1120,79.9958
31.1160,55.7118
31.1200,50.1874
31.1240,33.6916
31.1280,54.7038
31.1320,37.9540
31.1360,50.1138
31.1400,58.8748
31.1440,21.4744
31.1480,58.6682
31.1520,37.0522
31.1560,29.6582
31.1600,46.0360
31.1640,46.1334
31.1680,50.4082
31.1720,29.2484
31.1760,54.0868
31.1800,72.1038
31.1840,45.8422
31.1880,53.8144
31.1920,75.2616
31.1960,42.0492
31.2000,71.2932
31.2040,62.4466
31.2080,29.5506
31.2120,62.3788
31.2160,58.5318
31.2200,74.7528
31.2240,66.7162
31.2280,71.3628
31.2320,37.4432
31.2360,38.2738
31.2400,45.7524
31.2440,38.0856
31.2480,62.4184
31.2520,54.8630
31.2560,58.8462
31.2600,50.8770
31.2640,50.7118
31.2680,67.1682
31.2720,76.4858
31.2760,78.6084
31.2800,62.5460
31.2840,50.4746
31.2880,71.4222
31.2920,33.1382
31.2960,42.0064
31.3000,38.1076
31.3040,45.7714
31.3080,41.8300
31.3120,50.0586
31.3160,62.3024
31.3200,54.8250
31.3240,74.6668
31.3280,58.7934
31.3320,62.9762
31.3360,58.2124
31.3400,104.4094
31.3440,92.8996
31.3480,54.3376
31.3520,42.2196
31.3560,33.9286
31.3600,80.2226
31.3640,50.2276
31.3680,42.4552
31.3720,92.5718
31.3760,42.3526
31.3800,41.6522
31.3840,37.7762
31.3880,49.7110
31.3920,66.9256
31.3960,46.7672
31.4000,51.2458
31.4040,42.0256
31.4080,79.3476
31.4120,12.8064
31.4160,58.8718
31.4200,58.9786
31.4240,25.3708
31.4280,37.6496
31.4320,62.5276
31.4360,67.1472
31.4400,45.5878
31.4440,54.6858
31.4480,58.0624
31.4520,99.8478
31.4560,42.2966
31.4600,54.3266
31.4640,79.9296
31.4680,54.5030
31.4720,70.8834
31.4760,46.4392
31.4800,42.3176
31.4840,54.2228
31.4880,50.5114
31.4920,62.3466
31.4960,80.1694
31.5000,79.0858
31.5040,58.6800
31.5080,84.9288
31.5120,41.8684
31.5160,21.0952
31.5200,74.7130
31.5240,62.4970
31.5280,62.6348
31.5320,38.1234
31.5360,50.3034
31.5400,37.3318
31.5440,59.2300
31.5480,49.7322
31.5520,62.9306
31.5560,46.2630
31.5600,51.2540
31.5640,56.0370
31.5680,50.4320
31.5720,62.0172
31.5760,62.0556
31.5800,46.3624
31.5840,46.3778
31.5880,43.5134
31.5920,29.2802
31.5960,49.9998
31.6000,41.3638
31.6040,50.5666
31.6080,46.0774
31.6120,41.3998
31.6160,46.4056
31.6200,51.6342
31.6240,62.8984
31.6280,33.6328
31.6320,50.4232
31.6360,50.4408
31.6400,46.3258
31.6440,66.6760
31.6480,46.3122
31.6520,49.8580
31.6560,53.8828
31.6600,43.1596
31.6640,58.8174
31.6680,46.5074
31.6720,46.5580
31.6760,54.2690
31.6800,80.0382
31.6840,42.1560
31.6880,80.5984
31.6920,58.7594
31.6960,66.4114
31.7000,51.4432
31.7040,50.4582
31.7080,37.8184
31.7120,66.7494
31.7160,70.8456
31.7200,54.3164
31.7240,49.6508
31.7280,71.3292
31.7320,58.5230
31.7360,67.4144
31.7400,41.6384
31.7440,37.5620
31.7480,54.6724
31.7520,62.3728
31.7560,50.2680
31.7600,71.3780
31.7640,75.7302
31.7680,58.4224
31.7720,58.9860
31.7760,42.2818
31.7800,54.7140
31.7840,50.7854
31.7880,45.8644
31.7920,54.7404
31.7960,84.4158
31.8000,42.1014
31.8040,51.0386
31.8080,25.4988
31.8120,50.4124
31.8160,41.9696
31.8200,66.9526
31.8240,75.3254
31.8280,21.2406
31.8320,58.5572
31.8360,45.6078
31.8400,47.7572
31.8440,38.1438
31.8480,58.3802
31.8520,58.8240
31.8560,45.8446
31.8600,63.2258
31.8640,25.0870
31.8680,50.1002
31.8720,41.6646
31.8760,45.7278
31.8800,50.5496
31.8840,50.5442
31.8880,50.2808
31.8920,45.6458
31.8960,85.9282
31.9000,33.6742
31.9040,34.0650
31.9080,71.7114
31.9120,54.8698
31.9160,74.4892
31.9200,79.8428
31.9240,63.5408
31.9280,71.2204
31.9320,58.6342
31.9360,45.9904
31.9400,54.3960
31.9440,71.4550
31.9480,46.1458
31.9520,58.1062
31.9560,42.1040
31.9600,79.3608
31.9640,54.9254
31.9680,37.5460
31.9720,91.8068
31.9760,58.5064
31.9800,96.0706
31.9840,50.1606
31.9880,33.5376
31.9920,61.9320
31.9960,54.6404
32.0000,58.6288
32.0040,43.0826
32.0080,62.6026
32.0120,62.7158
32.0160,62.7260
32.0200,66.8482
32.0240,50.0156
32.0280,54.4410
32.0320,33.1636
32.0360,17.0758
32.0400,66.9800
32.0440,46.4782
32.0480,46.1034
32.0520,54.1272
32.0560,58.8720
32.0600,50.9204
32.0640,54.3146
32.0680,28.9268
32.0720,54.0342
32.0760,60.3850
32.0800,58.2770
32.0840,55.1560
32.0880,75.8752
32.0920,46.2530
32.0960,53.8584
32.1000,50.5982
32.1040,58.8508
32.1080,29.6546
32.1120,58.8342
32.1160,46.0520
32.1200,50.0880
32.1240,62.7052
32.1280,42.1818
32.1320,75.7822
32.1360,46.0936
32.1400,33.7884
32.1440,46.0376
32.1480,45.3802
32.1520,67.7916
32.1560,84.2000
32.1600,33.5552
32.1640,41.8044
32.1680,67.1152
32.1720,12.5496
32.1760,46.1702
32.1800,49.8454
32.1840,33.7370
32.1880,75.4760
32.1920,63.0292
32.1960,58.6710
32.2000,54.3582
32.2040,54.3482
32.2080,49.4312
32.2120,58.2708
32.2160,41.7124
32.2200,34.0164
32.2240,64.3282
32.2280,54.3054
32.2320,49.7680
32.2360,62.7870
32.2400,54.2758
32.2440,79.7812
32.2480,58.4036
32.2520,67.1696
32.2560,49.8800
32.2600,79.7348
32.2640,38.3222
32.2680,25.4348
32.2720,50.3880
32.2760,58.6542
32.2800,91.0970
32.2840,87.5194
32.2880,24.9032
32.2920,58.4524
32.2960,49.9332
32.3000,54.6358
32.3040,67.4912
32.3080,20.9576
32.3120,54.3456
32.3160,92.0072
32.3200,50.2066
32.3240,41.7840
32.3280,62.6526
32.3320,63.1122
32.3360,79.5512
32.3400,71.3020
32.3440,80.2004
32.3480,37.7522
32.3520,46.0930
32.3560,67.3244
32.3600,29.6528
32.3640,71.2080
32.3680,47.0608
32.3720,54.1522
32.3760,59.1678
32.3800,58.8272
32.3840,37.9606
32.3880,46.2384
32.3920,54.4342
32.3960,38.0396
32.4000,58.7512
32.4040,33.4810
32.4080,58.7298
32.4120,50.3154
32.4160,63.3074
32.4200,66.4782
32.4240,49.9508
32.4280,46.2460
32.4320,54.6210
32.4360,50.4372
32.4400,33.6896
32.4440,33.5248
32.4480,50.3276
32.4520,49.8324
32.4560,41.7556
32.4600,59.2678
32.4640,79.8806
32.4680,29.5576
32.4720,71.3582
32.4760,62.8232
32.4800,67.3936
32.4840,45.8762
32.4880,92.4582
32.4920,54.2312
32.4960,25.3900
32.5000,29.1960
32.5040,37.3848
32.5080,45.7210
32.5120,33.6854
32.5160,37.8462
32.5200,66.8634
32.5240,46.4472
32.5280,42.1624
32.5320,50.3660
32.5360,58.5920
32.5400,41.9182
32.5440,54.6034
32.5480,62.3422
32.5520,54.7804
32.5560,58.8592
32.5600,46.1276
32.5640,45.8308
32.5680,67.3138
32.5720,70.6572
32.5760,68.0454
32.5800,58.5014
32.5840,41.6890
32.5880,83.4638
32.5920,33.7448
32.5960,67.3172
32.6000,54.1352
32.6040,71.5366
32.6080,73.0472
32.6120,63.3584
32.6160,58.5914
32.6200,74.9746
32.6240,63.3044
32.6280,37.9324
32.6320,67.2664
32.6360,83.8750
32.6400,75.0946
32.6440,60.5944
32.6480,71.7836
32.6520,59.5656
32.6560,46.1210
32.6600,50.3046
32.6640,38.1564
32.6680,24.7574
32.6720,79.4642
32.6760,51.0436
32.6800,54.4568
32.6840,29.0892
32.6880,68.2928
32.6920,63.7194
32.6960,46.2604
32.7000,46.4136
32.7040,41.7816
32.7080,47.0338
32.7120,46.5472
32.7160,58.5776
32.7200,37.3846
32.7240,46.1526
32.7280,46.5642
32.7320,50.2262
32.7360,59.1296
32.7400,45.7848
32.7440,45.7736
32.7480,62.9032
32.7520,58.6702
32.7560,37.3814
32.7600,54.1520
32.7640,41.2880
32.7680,38.1416
32.7720,49.8454
32.7760,66.4348
32.7800,54.7434
32.7840,54.9696
32.7880,58.1816
32.7920,53.8106
32.7960,59.2480
32.8000,37.6708
32.8040,50.3166
32.8080,29.4748
32.8120,63.3760
32.8160,81.0416
32.8200,54.3812
32.8240,63.1688
32.8280,58.5232
