0.000000,280.220000,7.881500E-5,0.000635,0.124069
15.435779,279.970000,7.826000E-5,0.000635,0.123182
30.793725,279.720000,7.801500E-5,0.000635,0.122777
46.170209,279.470000,7.688500E-5,0.000636,0.120981
61.558746,279.230000,7.617500E-5,0.000636,0.119837
76.944258,278.990000,7.570000E-5,0.000636,0.119056
92.400243,278.750000,7.474000E-5,0.000636,0.117536
107.802321,278.510000,7.377000E-5,0.000636,0.116006
123.167703,278.280000,7.349000E-5,0.000636,0.115568
138.543119,278.040000,7.298500E-5,0.000636,0.114773
153.982620,277.800000,7.255500E-5,0.000636,0.114091
169.340519,277.560000,7.204500E-5,0.000636,0.113284
184.741808,277.340000,7.172500E-5,0.000636,0.112775
200.143259,277.100000,7.133000E-5,0.000636,0.112153
215.550213,276.870000,7.108000E-5,0.000636,0.111753
230.957690,276.650000,7.035000E-5,0.000636,0.110600
246.365682,276.410000,7.049500E-5,0.000636,0.110825
261.726387,276.190000,7.004000E-5,0.000636,0.110107
277.076921,275.970000,6.986000E-5,0.000636,0.109819
292.517844,275.740000,6.919000E-5,0.000636,0.108762
307.899300,275.520000,6.908500E-5,0.000636,0.108593
323.292010,275.300000,6.872500E-5,0.000636,0.108023
338.669698,275.070000,6.853000E-5,0.000636,0.107711
354.043646,274.750000,6.844500E-5,0.000636,0.107571
369.441401,273.770000,6.762000E-5,0.000636,0.106261
384.833250,272.510000,6.747000E-5,0.000636,0.106013
400.209351,271.260000,6.715000E-5,0.000636,0.105500
415.601141,270.190000,6.703500E-5,0.000637,0.105308
430.973373,269.250000,6.626500E-5,0.000637,0.104091
446.347966,268.410000,6.658000E-5,0.000637,0.104579
461.734777,267.640000,6.596500E-5,0.000637,0.103607
477.072145,266.930000,6.612000E-5,0.000637,0.103841
492.430290,266.250000,6.578000E-5,0.000637,0.103301
507.839273,265.620000,6.596500E-5,0.000637,0.103584
523.184091,265.010000,6.552500E-5,0.000637,0.102899
538.495982,264.430000,6.515000E-5,0.000637,0.102307
553.806175,263.870000,6.530500E-5,0.000637,0.102547
569.226017,263.340000,6.511000E-5,0.000637,0.102227
584.632721,262.770000,6.496000E-5,0.000637,0.101982
600.078800,262.300000,6.494500E-5,0.000637,0.101952
615.473499,261.810000,6.432000E-5,0.000637,0.100967
630.907547,261.330000,6.459500E-5,0.000637,0.101394
646.249314,260.850000,6.474500E-5,0.000637,0.101624
661.643305,260.370000,6.464500E-5,0.000637,0.101461
677.033694,259.890000,6.412500E-5,0.000637,0.100641
692.426886,259.400000,6.426000E-5,0.000637,0.100850
707.783250,258.860000,6.363000E-5,0.000637,0.099856
723.158915,258.420000,6.443000E-5,0.000637,0.101108
738.552159,257.970000,6.408000E-5,0.000637,0.100555
753.937965,257.520000,6.419500E-5,0.000637,0.100732
769.309155,257.070000,6.403000E-5,0.000637,0.100470
784.704499,256.630000,6.367500E-5,0.000637,0.099909
800.125943,256.190000,6.388500E-5,0.000637,0.100236
815.547040,255.750000,6.384000E-5,0.000637,0.100162
830.957983,255.330000,6.384500E-5,0.000637,0.100165
846.344322,254.930000,6.383500E-5,0.000637,0.100145
861.740447,254.540000,6.395500E-5,0.000637,0.100330
877.096186,254.130000,6.367500E-5,0.000637,0.099888
892.471139,253.750000,6.366500E-5,0.000637,0.099869
907.840570,253.360000,6.353500E-5,0.000638,0.099661
923.213263,252.970000,6.374000E-5,0.000638,0.099981
938.600080,252.580000,6.362000E-5,0.000638,0.099789
953.933332,252.190000,6.390500E-5,0.000638,0.100232
969.335143,251.810000,6.407000E-5,0.000638,0.100488
984.710203,251.430000,6.369500E-5,0.000638,0.099897
1000.084274,251.050000,6.392000E-5,0.000638,0.100248
1015.482337,250.670000,6.378000E-5,0.000638,0.100023
1030.863382,250.300000,6.434000E-5,0.000638,0.100900
1046.256281,249.930000,6.416000E-5,0.000638,0.100615
1061.667748,249.560000,6.425500E-5,0.000638,0.100760
1077.047671,249.210000,6.385500E-5,0.000638,0.100131
1092.416233,248.870000,6.402000E-5,0.000638,0.100386
1107.818906,248.560000,6.408000E-5,0.000638,0.100477
1123.182880,248.280000,6.438000E-5,0.000638,0.100945
1138.573414,248.020000,6.383000E-5,0.000638,0.100081
1153.995856,247.800000,6.394500E-5,0.000638,0.100259
1169.412396,247.640000,6.409000E-5,0.000638,0.100486
1184.789371,247.530000,6.444500E-5,0.000638,0.101041
1200.209755,247.480000,6.465500E-5,0.000638,0.101370
1215.608926,247.480000,6.438000E-5,0.000638,0.100938
1230.985904,247.520000,6.457000E-5,0.000638,0.101236
1246.430029,247.620000,6.456500E-5,0.000638,0.101229
1261.777108,247.760000,6.529000E-5,0.000638,0.102365
1277.158321,247.940000,6.588500E-5,0.000638,0.103300
1292.593158,248.140000,6.662500E-5,0.000638,0.104461
1307.979463,248.350000,6.729500E-5,0.000638,0.105513
1323.377482,248.530000,6.838500E-5,0.000638,0.107222
1338.791001,248.680000,6.787000E-5,0.000638,0.106415
1354.203389,248.810000,6.815500E-5,0.000638,0.106862
1369.562001,248.930000,6.842000E-5,0.000638,0.107276
1384.947573,249.040000,6.916000E-5,0.000638,0.108438
1400.372893,249.130000,7.015500E-5,0.000638,0.109998
1415.853285,249.220000,7.070000E-5,0.000638,0.110853
1431.296117,249.300000,7.067500E-5,0.000638,0.110814
1446.650957,249.370000,7.070000E-5,0.000638,0.110854
1462.016649,249.430000,7.096000E-5,0.000638,0.111262
1477.413671,249.480000,7.052000E-5,0.000638,0.110571
1492.792960,249.530000,7.023500E-5,0.000638,0.110125
1508.161069,249.560000,7.089500E-5,0.000638,0.111159
1523.542235,249.600000,7.187500E-5,0.000638,0.112696
1538.967064,249.630000,7.273500E-5,0.000638,0.114045
1554.296264,249.650000,7.281000E-5,0.000638,0.114162
1569.703297,249.660000,7.286000E-5,0.000638,0.114239
1585.105042,249.680000,7.240500E-5,0.000638,0.113526
1600.540009,249.680000,7.255000E-5,0.000638,0.113752
1615.968565,249.680000,7.243500E-5,0.000638,0.113571
1631.355160,249.680000,7.249500E-5,0.000638,0.113667
1646.732065,249.670000,7.246500E-5,0.000638,0.113619
1662.114779,249.660000,7.251500E-5,0.000638,0.113698
1677.525015,249.640000,7.330500E-5,0.000638,0.114938
