[Header]
TITLE, default name
FILEOPENTIME,14224341.89,11/6/2018,8:31 PM
BYAPP, Resistivity, 2.1, 1.0
INFO, APPNAME, PPMS MultiVu Application, 1.5.11
INFO, , Sample1 Name
INFO, 1, Sample1 Cross Section
INFO, 1, Sample1 Length
INFO, Ohm, Sample1 Units
INFO, , Sample2 Name
INFO, 1, Sample2 Cross Section
INFO, 1, Sample2 Length
INFO, Ohm, Sample2 Units
INFO, , Sample3 Name
INFO, 1, Sample3 Cross Section
INFO, 1, Sample3 Length
INFO, Ohm-m, Sample3 Units
INFO, , Sample4 Name
INFO, 1, Sample4 Cross Section
INFO, 1, Sample4 Length
INFO, Ohm-m, Sample4 Units
FIELDGROUP, Resistivity,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
STARTUPGROUP, Resistivity
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 7, LINEAR, AUTO
STARTUPAXIS, Y2, 9, LINEAR, AUTO
STARTUPAXIS, Y3, 11, LINEAR, AUTO
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm-m),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm),Bridge 2 Std. Dev. (Ohm),Bridge 3 Std. Dev. (Ohm-m),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,14224424.55,4370,300.021041870117,0,0,78.1449520874023,97.0051603698731,69.1114910888672,97.0051603698731,,,,,0.00139444241869837,0.00106473541262499,,,25,78.1449520874023,69.1114910888672,,
,14224435.19,4370,300.119094848633,0,0,78.129299621582,9.98999977111816,69.0974331665039,9.98999977111816,,,,,0.00310521790623288,0.00244887483668987,,,25,78.129299621582,69.0974331665039,,
,14224443.97,4370,300.323257446289,0,0,78.1154501342773,97.0246803283691,69.0872128295898,96.9856004333496,,,,,0.00741773848339216,0.00622478728629527,,,25,78.1154501342773,69.0872128295898,,
,14224454.20,4370,300.562835693359,0,0,78.0624697875976,9.98999977111816,69.0469717407227,9.61467981338501,,,,,0.00984721946663829,0.0135108745524071,,,25,78.0624697875976,69.0469717407227,,
,14224465.59,4370,300.773498535156,0,0,78.0224081420898,96.9856004333496,69.0114682006836,97.0246803283691,,,,,0.00870283292282233,0.00714981287118015,,,25,78.0224081420898,69.0114682006836,,
,14224475.88,4370,300.916152954102,0,0,77.9784475708008,9.98999977111816,68.9748718261719,9.98999977111816,,,,,0.00643718846539518,0.00455766982337841,,,25,77.9784475708008,68.9748718261719,,
,14224485.59,4370,301.075302124023,0,0,77.9480557250977,97.0051603698731,68.9503189086914,96.8195207214356,,,,,0.00776413367777197,0.00636305711665351,,,25,77.9480557250977,68.9503189086914,,
,14224496.69,4370,301.243453979492,0,0,77.9236672973633,9.98999977111816,68.9298245239258,9.98999977111816,,,,,0.00629810872458572,0.00546019398522695,,,25,77.9236672973633,68.9298245239258,,
,14224506.58,4370,301.427749633789,0,0,77.8734457397461,97.0246803283691,68.8892211914063,96.9856004333496,,,,,0.00782719740471914,0.00630132602596952,,,25,77.8734457397461,68.8892211914063,,
,14224516.80,4370,301.593338012695,0,0,77.8560946655273,9.98999977111816,68.8768206787109,9.98999977111816,,,,,0.00778308806792769,0.00658938534321926,,,25,77.8560946655273,68.8768206787109,,
,14224526.77,4370,301.77229309082,0,0,77.7959561157227,97.0246803283691,68.8259671020508,96.9856004333496,,,,,0.00868473196659039,0.00719656345096377,,,25,77.7959561157227,68.8259671020508,,
,14224537.67,4370,301.942749023438,0,0,77.7628271484375,9.98999977111816,68.7992248535156,9.98999977111816,,,,,0.00644424551394139,0.00574233020168053,,,25,77.7628271484375,68.7992248535156,,
,14224547.31,4370,302.112945556641,0,0,77.7183923339844,97.0246803283691,68.7628912353516,97.0051603698731,,,,,0.00771075739419281,0.00651022340660297,,,25,77.7183923339844,68.7628912353516,,
,14224558.16,4370,302.283447265625,0,0,77.68673828125,9.98999977111816,68.7372842407227,9.98999977111816,,,,,0.00715699916249545,0.00575385668875204,,,25,77.68673828125,68.7372842407227,,
,14224568.06,4370,302.462646484375,0,0,77.6401837158203,97.0246803283691,68.6993246459961,97.0051603698731,,,,,0.00775590593620078,0.00635847351460868,,,25,77.6401837158203,68.6993246459961,,
,14224579.06,4370,302.644302368164,0,0,77.6020245361328,9.98999977111816,68.6682446289063,9.62407982826233,,,,,0.00796761714671502,0.00825202609628094,,,25,77.6020245361328,68.6682446289063,,
,14224590.22,4370,302.828048706055,0,0,77.5546508789062,97.0246803283691,68.6299710083008,96.839080657959,,,,,0.00780562882362203,0.00635961362898804,,,25,77.5546508789062,68.6299710083008,,
,14224600.44,4370,302.986801147461,0,0,77.511282043457,9.58847983360291,68.5892337036133,9.98999977111816,,,,,0.0151333151944897,0.00656810346014405,,,25,77.511282043457,68.5892337036133,,
,14224610.59,4370,303.169586181641,0,0,77.4746331787109,97.0246803283691,68.5649829101562,96.9856004333496,,,,,0.00808475690405071,0.00656346988704244,,,25,77.4746331787109,68.5649829101562,,
,14224620.84,4370,303.328643798828,0,0,77.4252255249023,9.98999977111816,68.5246734619141,9.98999977111816,,,,,0.0084239941233228,0.00569846132727078,,,25,77.4252255249023,68.5246734619141,,
,14224630.73,4370,303.505310058594,0,0,77.3975942993164,97.0246803283691,68.5026449584961,96.9856004333496,,,,,0.00782885036098444,0.00651869357935313,,,25,77.3975942993164,68.5026449584961,,
,14224640.84,4370,303.675750732422,0,0,77.3618927001953,9.60035982131958,68.4730642700195,9.98999977111816,,,,,0.0120289492975121,0.00699462686741718,,,25,77.3618927001953,68.4730642700195,,
,14224652.00,4370,303.857559204102,0,0,77.3147088623047,97.0051603698731,68.4364999389648,97.0051603698731,,,,,0.00815921287894418,0.00664496592473433,,,25,77.3147088623047,68.4364999389648,,
,14224662.14,4370,304.01579284668,0,0,77.2858099365234,9.98999977111816,68.4132638549805,9.98999977111816,,,,,0.00730139160330043,0.00606784267771226,,,25,77.2858099365234,68.4132638549805,,
,14224672.14,4370,304.19580078125,0,0,77.2356414794922,97.0246803283691,68.3729013061523,96.9856004333496,,,,,0.00835266447781491,0.00683473572214855,,,25,77.2356414794922,68.3729013061523,,
,14224682.75,4370,304.365707397461,0,0,77.1955661010742,9.98999977111816,68.3452822875977,9.54739981651306,,,,,0.00772816871355333,0.0115490371977419,,,25,77.1955661010742,68.3452822875977,,
,14224692.75,4370,304.536254882813,0,0,77.1565570068359,97.0246803283691,68.3089639282227,96.9856004333496,,,,,0.0083633060090013,0.00677808916740122,,,25,77.1565570068359,68.3089639282227,,
,14224702.69,4370,304.693145751953,0,0,77.1179013061523,9.98999977111816,68.2771835327148,9.98999977111816,,,,,0.00730305503592332,0.00548055305550681,,,25,77.1179013061523,68.2771835327148,,
,14224712.83,4370,304.871948242188,0,0,77.0792718505859,97.0051603698731,68.2465420532227,97.0051603698731,,,,,0.0084011491082419,0.00676972073203153,,,25,77.0792718505859,68.2465420532227,,
,14224722.84,4370,305.04084777832,0,0,77.0510974121094,9.60471982002258,68.2250009155273,9.61307983398438,,,,,0.00813437479518259,0.00969915145789299,,,25,77.0510974121094,68.2250009155273,,
,14224734.09,4370,305.229598999023,0,0,76.9958587646484,97.0246803283691,68.1797937011719,96.9856004333496,,,,,0.00827883828167878,0.00645001448883001,,,25,76.9958587646484,68.1797937011719,,
,14224744.81,4370,305.394104003906,0,0,76.9577835083008,9.98999977111816,68.1499819946289,9.98999977111816,,,,,0.00706516408182139,0.00595960488796823,,,25,76.9577835083008,68.1499819946289,,
,14224754.52,4370,305.568161010742,0,0,76.9174502563476,97.0246803283691,68.1172644042969,97.0051203918457,,,,,0.00797125498352357,0.00627588671001561,,,25,76.9174502563476,68.1172644042969,,
,14224765.02,4370,305.731704711914,0,0,76.8766848754883,9.98999977111816,68.0841021728516,9.98999977111816,,,,,0.00706336273405376,0.00574094417215943,,,25,76.8766848754883,68.0841021728516,,
,14224774.86,4370,305.90705871582,0,0,76.838606262207,97.5718006896973,68.0532797241211,96.8195207214356,,,,,0.00798556584983622,0.00601249461920803,,,25,76.838606262207,68.0532797241211,,
,14224785.19,4370,306.075103759766,0,0,76.7939755249024,9.98999977111816,68.0191372680664,9.6162398147583,,,,,0.00871299418300891,0.0119061568859536,,,25,76.7939755249024,68.0191372680664,,
,14224796.20,4370,306.262100219727,0,0,76.7574444580078,97.0051603698731,67.988567199707,96.839080657959,,,,,0.00703287051890982,0.00558258145123848,,,25,76.7574444580078,67.988567199707,,
,14224806.72,4370,306.422393798828,0,0,76.7084970092773,9.98999977111816,67.9488372802734,9.98999977111816,,,,,0.00695947980002589,0.00609264590530206,,,25,76.7084970092773,67.9488372802734,,
,14224815.52,4370,306.58610534668,0,0,76.6827951049805,97.0246803283691,67.9292944335938,96.9856004333496,,,,,0.00684435041486388,0.00538693774721202,,,25,76.6827951049805,67.9292944335938,,
