0.000000,298.130000,3.492000E-5,0.001953,0.017876
12.806039,298.110000,3.523500E-5,0.001954,0.018034
25.636165,298.080000,3.478500E-5,0.001954,0.017801
38.403623,298.060000,3.521000E-5,0.001954,0.018017
51.189951,298.040000,3.505500E-5,0.001955,0.017935
64.006139,298.030000,3.529000E-5,0.001955,0.018054
76.808508,298.020000,3.509500E-5,0.001955,0.017952
89.640598,298.000000,3.507500E-5,0.001955,0.017940
102.446919,298.000000,3.527000E-5,0.001955,0.018039
115.270737,297.990000,3.526000E-5,0.001955,0.018033
128.078706,298.000000,3.547000E-5,0.001955,0.018139
140.880922,298.020000,3.514000E-5,0.001956,0.017969
153.692140,298.050000,3.547000E-5,0.001956,0.018137
166.474761,298.100000,3.506500E-5,0.001956,0.017929
179.312929,298.180000,3.500500E-5,0.001956,0.017898
192.140958,298.270000,3.528000E-5,0.001956,0.018037
204.931067,298.390000,3.507000E-5,0.001956,0.017930
217.732569,298.550000,3.503500E-5,0.001956,0.017911
230.536166,298.720000,3.524000E-5,0.001956,0.018015
243.309560,298.930000,3.483000E-5,0.001956,0.017805
256.108716,299.170000,3.536000E-5,0.001956,0.018076
268.881549,299.440000,3.526500E-5,0.001956,0.018027
281.655861,299.730000,3.501000E-5,0.001956,0.017896
294.414649,300.050000,3.491000E-5,0.001956,0.017845
307.227180,300.390000,3.480000E-5,0.001956,0.017789
320.030805,300.730000,3.496500E-5,0.001956,0.017873
332.801393,301.070000,3.496000E-5,0.001956,0.017870
345.554225,301.380000,3.479500E-5,0.001956,0.017785
358.357179,301.680000,3.479500E-5,0.001956,0.017785
371.129698,301.960000,3.473000E-5,0.001956,0.017751
383.946712,302.220000,3.461500E-5,0.001957,0.017692
396.761155,302.450000,3.480500E-5,0.001957,0.017789
409.533501,302.660000,3.482000E-5,0.001957,0.017796
422.314816,302.850000,3.474500E-5,0.001957,0.017757
435.121754,303.020000,3.470000E-5,0.001957,0.017734
447.898187,303.160000,3.434500E-5,0.001957,0.017552
460.680202,303.290000,3.467000E-5,0.001957,0.017718
473.502232,303.400000,3.508500E-5,0.001957,0.017929
486.288458,303.490000,3.434000E-5,0.001957,0.017548
499.123230,303.560000,3.452500E-5,0.001957,0.017643
511.924180,303.600000,3.458500E-5,0.001957,0.017673
524.725319,303.660000,3.455000E-5,0.001957,0.017655
537.532521,303.730000,3.431000E-5,0.001957,0.017532
550.329994,303.760000,3.421000E-5,0.001957,0.017481
563.102882,303.790000,3.438500E-5,0.001957,0.017570
575.934239,303.740000,3.458500E-5,0.001957,0.017672
588.725149,303.820000,3.447000E-5,0.001957,0.017613
601.544627,303.770000,3.454500E-5,0.001957,0.017651
614.371250,303.750000,3.322000E-5,0.001957,0.016973
627.163664,303.850000,3.464000E-5,0.001957,0.017699
639.946906,303.850000,3.414000E-5,0.001957,0.017443
652.732983,303.860000,3.211000E-5,0.001957,0.016406
665.537444,303.760000,3.202000E-5,0.001957,0.016359
678.318648,303.870000,3.450500E-5,0.001957,0.017629
691.100816,303.880000,3.434500E-5,0.001957,0.017547
703.907955,303.890000,3.428500E-5,0.001957,0.017516
716.731529,303.900000,3.442000E-5,0.001957,0.017585
