[Header]
; Copyright 1997-99, Quantum Design, Inc. All rights reserved.
TITLE, PPMS Log Data File
FILEOPENTIME,14575207.69,6/18/2019,4:49 PM
BYAPP, LogData, 1.1, 2.0
INFO, APPNAME, PPMS MultiVu Application, 1.5.11
FIELDGROUP, Standard,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
FIELDGROUP, Diagnostic,2,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
FIELDGROUP, User,2,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
FIELDGROUP, MAP User,2,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 4, LINEAR, AUTO
TIMEMODE, MINUTES, RELATIVE
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
RECORDS, ALL_RECORDS
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 (),System Status (code),Setpoint (K),Magnet (Oe),Valve Position (deg),CIG/Cernox (K),CIG Excit (uA),Plat Therm (K),Plat Excit (uA),Neck Therm (K),Neck Excit (uA),Spare Therm (K),Spare Excit (uA),Flow Rate (l/min),Annulus Vacuum (V),Impedance (mode),Block Htr Cur (mA),Block Htr Pwr (W),Neck Htr Cur (mA),Neck Htr Pwr (W),Annulus Pres (Torr),System Pres (Torr),Tableless Map53 (),Tableless Map54 (),Redirected 55 (),Redirected 56 (),Redirected 57 (),Redirected 58 (),Redirected 59 (),Redirected 60 (),Redirected 61 (),Seq Stat (),Sys Temp (),He Level (),Map 67 (),Map 68 (),Map 69 (),PSU Field (Oe),Hi res (A) read,Mag (V) read,Mag adj/sc(I)set,Sw heater state,DAC <I> (cnts),Therm v,KRPMs,Pump temp (C),Pump power (W),High Vacuum mode,Flapper state,Regen htr flag,iso flag,BlockHeater(Ohm),NeckHeater(Ohm),Last 2 eng st,Hires enable,Mag (V) set,Map 89 (),Map 90 (),Map 91 (),Map 92 (),Map 93 (),MAP 1,MAP 2,MAP 3,MAP 4,MAP 5,MAP 6,MAP 7,MAP 8,MAP 9,MAP 10,MAP 11,MAP 12,MAP 13,MAP 14,MAP 15,MAP 16,MAP 17,MAP 18,MAP 19,MAP 20,MAP 21,MAP 22,MAP 23,MAP 24,MAP 25,MAP 26,MAP 27,MAP 28,MAP 29,MAP 30
,14579178.38,4370,199.9625,0.015373,0.000,18.5279369,9.990,,,,,,,0.0000,-0.0049,0,0.00,0.00,0.00,0.00,6.7170258,,399.9998474,,439.8695679,,,,,,,4354,199.927,0.015,47.8,199.6551666,92.819,199.9368286,999.023,223.5405426,116.268,,,2.272784,3.600391,0.0,199.27,1.00023,0.00,0.00,238.0285492,24.417349,,,,,,,,,,3.2,199.9368,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.1899757,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579187.70,4370,199.1724,0.015373,0.000,19.7636261,9.990,,,,,,,0.0195,0.0000,0,0.00,0.00,0.00,0.00,6.7170258,,399.9998474,,439.8695679,,,,,,,4354,199.147,0.015,47.4,198.8108368,92.575,199.1427612,999.023,222.7848816,116.023,,,2.262330,3.624817,0.0,180.22,0.82321,0.00,0.00,231.0155792,25.139299,,,,,,,,,,2.2,199.1428,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.2442608,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579197.75,4370,198.3234,0.015373,0.000,20.1957016,9.990,,,,,,,0.0049,0.0147,0,0.00,0.00,0.00,0.00,6.7170258,,399.9998474,,439.8695679,,,,,,,4354,198.307,0.015,47.2,197.9450073,92.330,198.3233948,999.023,222.0048828,115.535,,,2.267557,3.619932,0.0,166.54,0.70278,0.00,0.00,226.4777832,24.417349,,,,,,,,,,3.2,198.2921,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.1156235,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579207.73,4370,197.4893,0.015373,0.000,20.4878311,9.990,,,,,,,0.0049,-0.0049,0,0.00,0.00,0.00,0.00,6.8525796,,399.9998474,,439.8695679,,,,,,,4354,197.476,0.015,46.8,197.1689911,91.842,197.4893494,999.023,221.2133331,115.291,,,2.265815,3.610161,0.0,155.56,0.60604,0.00,0.00,224.4151459,24.056374,,,,,,,,,,2.2,197.4893,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0453625,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579217.88,4370,196.6359,0.015373,0.000,20.7781277,9.990,,,,,,,0.0049,0.0147,0,0.00,0.00,0.00,0.00,6.8525796,,399.9998474,,439.8695679,,,,,,,4354,196.656,0.015,46.8,196.3018494,91.597,196.6358643,999.023,220.4046631,114.802,,,2.253618,3.610161,0.0,138.46,0.48025,0.00,0.00,222.7650299,23.334423,,,,,,,,,,2.2,196.6359,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0502090,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579228.36,4370,195.7758,0.015373,0.000,21.4087219,9.990,,,,,,,0.0049,0.0049,0,0.00,0.00,0.00,0.00,6.7170258,,399.9998474,,439.8695679,,,,,,,4354,195.756,0.015,46.8,195.3815002,91.353,195.7454529,999.023,219.6088562,114.558,,,2.248391,3.610161,0.0,116.00,0.33575,0.00,0.00,222.3525085,23.695398,,,,,,,,,,3.2,195.7455,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.9534626,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579237.64,4370,194.9918,0.015373,0.000,22.0240479,9.990,,,,,,,0.0049,0.0000,0,0.00,0.00,0.00,0.00,6.7170258,,399.9998474,,439.8695679,,,,,,,4354,194.976,0.015,46.8,194.6398010,90.865,194.9917908,999.023,218.9000092,114.069,,,2.251875,3.624817,0.0,97.68,0.24641,0.00,0.00,221.9399719,24.417349,,,,,,,,,,2.2,194.9918,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.9446659,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579248.39,4370,194.0875,0.015373,0.000,22.5092087,9.990,,,,,,,0.0049,0.0049,0,0.00,0.00,0.00,0.00,6.8525796,,399.9998474,,439.8695679,,,,,,,4354,194.106,0.015,46.8,193.6979065,90.620,194.0874786,999.023,218.0390472,113.825,,,2.253618,3.610161,0.0,79.37,0.15847,0.00,0.00,221.5274506,25.139299,,,,,,,,,,3.2,194.0593,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.7011547,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579257.95,4370,193.2858,0.015373,0.000,23.1865635,9.990,,,,,,,-0.0049,0.0049,0,0.00,0.00,0.00,0.00,6.6502576,,399.9998474,,439.8695679,,,,,,,4354,193.307,0.015,46.8,192.9169769,90.376,193.2857666,999.023,217.3156586,113.337,,,2.255360,3.600391,0.0,60.07,8.87746e-2,0.00,0.00,220.7023926,23.695398,,,,,,,,,,2.2,193.2858,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.5995026,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579267.77,4370,192.4670,0.015373,0.000,23.6433411,9.990,,,,,,,0.0000,0.0147,0,0.00,0.00,0.00,0.00,6.7170258,,399.9998474,,439.8695679,,,,,,,4354,192.486,0.015,48.1,192.1053314,89.888,192.4670105,999.023,216.5253448,113.092,,,2.257103,3.629702,0.0,30.53,2.19953e-2,0.00,0.00,221.1149139,23.695398,,,,,,,,,,2.2,192.4670,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,23.6057644,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579277.89,4370,191.6162,0.015373,0.000,24.4072552,9.990,,,,,,,0.0195,0.0049,0,0.00,0.00,0.00,0.00,6.9213791,,399.9998474,,439.8695679,,,,,,,4354,191.646,0.015,55.2,191.2466431,89.643,191.6161804,999.023,215.7050171,112.604,,,2.438312,3.610161,0.0,16.85,6.37939e-3,0.00,0.00,240.5037231,24.417349,,,,,,,,,,2.2,191.6162,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,22.4692554,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579287.66,4370,190.7204,0.015373,0.000,25.2057266,9.990,,,,,,,0.0049,-0.0049,0,0.00,0.00,0.00,0.00,6.5841532,,399.9998474,,439.8695679,,,,,,,4354,190.836,0.015,58.5,190.3538055,89.155,190.7203674,999.023,214.9169006,112.360,,,2.884364,3.605276,0.0,121.61,0.32783,0.00,0.00,353.1238098,24.417349,,,,,,,,,,2.2,190.7204,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.9056797,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579298.06,4370,189.8093,0.015373,0.000,25.5608578,9.990,,,,,,,0.0195,0.0049,0,0.00,0.00,0.00,0.00,6.8525796,,399.9998474,,439.8695679,,,,,,,4354,189.926,0.015,58.9,189.4750061,88.911,189.7799988,999.023,213.9244080,111.871,,,2.853001,3.590621,0.0,232.72,1.30500,0.00,0.00,464.9188538,24.417349,,,,,,,,,,3.2,189.7502,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0848236,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579307.86,4370,189.0321,0.015373,0.000,27.1673508,9.990,,,,,,,0.0049,0.0049,0,0.00,0.00,0.00,0.00,6.5841532,,399.9998474,,439.8695679,,,,,,,4354,189.126,0.015,58.9,188.8285370,88.666,189.0321198,999.023,213.0636749,111.383,,,2.751942,3.580850,0.0,287.91,2.04131,0.00,0.00,492.5582275,25.500275,,,,,,,,,,2.2,189.0321,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0917435,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579317.88,4370,188.2793,0.015373,0.000,27.6775188,9.990,,,,,,,0.0195,0.0000,0,0.00,0.00,0.00,0.00,6.8525796,,399.9998474,,439.8695679,,,,,,,4354,188.316,0.015,58.9,188.0787964,88.422,188.2793121,999.023,212.0721741,111.138,,,2.738003,3.600391,0.0,298.66,2.23591,0.00,0.00,497.0960388,24.417349,,,,,,,,,,3.2,188.2512,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0674458,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579327.70,4370,187.4776,0.015373,0.000,29.6830482,9.990,,,,,,,0.0049,0.0000,0,0.00,0.00,0.00,0.00,6.6502576,,399.9998474,,439.8695679,,,,,,,4354,187.476,0.015,58.9,187.2972107,87.934,187.4776001,999.023,211.1587372,110.650,,,2.722321,3.600391,0.0,296.95,2.20498,0.00,0.00,502.8713989,24.417349,,,,,,,,,,2.2,187.4478,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0061054,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579337.75,4370,186.6205,0.015373,0.000,29.3611336,9.990,,,,,,,0.0195,0.0000,0,0.00,0.00,0.00,0.00,6.6502576,,399.9998474,,439.8695679,,,,,,,4354,186.646,0.015,58.9,186.4416809,87.689,186.5888214,999.023,210.2167969,110.161,,,2.727548,3.590621,0.0,305.25,2.33374,0.00,0.00,500.8087769,24.417349,,,,,,,,,,2.2,186.5888,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0461159,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579348.81,4370,185.6791,0.015373,0.000,30.3641109,9.990,,,,,,,0.0195,0.0000,0,0.00,0.00,0.00,0.00,6.6502576,,399.9998474,,439.8695679,,,,,,,4354,185.716,0.015,58.9,185.5118866,87.445,185.6790619,999.023,209.1604004,109.673,,,2.736260,3.600391,0.0,322.83,2.60616,0.00,0.00,498.7461243,25.500275,,,,,,,,,,2.2,185.6500,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0061054,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579357.77,4370,184.9582,0.015373,0.000,31.9280529,9.990,,,,,,,0.0000,0.0049,0,0.00,0.00,0.00,0.00,6.5841532,,399.9998474,,439.8695679,,,,,,,4354,184.976,0.015,57.2,184.8009033,86.957,184.9582214,999.023,208.2989960,109.184,,,2.720579,3.590621,0.0,330.65,2.73184,0.00,0.00,502.4588928,23.695398,,,,,,,,,,2.2,184.9582,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0245876,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579368.06,4370,184.1520,0.015373,0.000,33.9643707,9.990,,,,,,,0.0098,0.0000,0,0.00,0.00,0.00,0.00,6.5187058,,399.9998474,,439.8695679,,,,,,,4354,184.096,0.015,55.4,184.0091400,86.712,184.1248474,999.023,207.3391724,108.940,,,2.487098,3.585735,0.0,325.52,2.66165,0.00,0.00,449.2427979,25.500275,,,,,,,,,,3.2,184.0984,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0061073,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579377.86,4370,183.3571,0.015373,0.000,35.5917053,9.990,,,,,,,0.0098,0.0049,0,0.00,0.00,0.00,0.00,6.4539089,,399.9998474,,439.8695679,,,,,,,4354,183.286,0.015,55.0,183.1999207,86.468,183.3571014,999.023,206.4576569,108.451,,,2.466190,3.610161,0.0,298.17,2.23957,0.00,0.00,390.2513123,24.417349,,,,,,,,,,2.2,183.3571,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0265198,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579387.67,4370,182.5231,0.015373,0.000,36.8054237,9.990,,,,,,,0.0098,0.0049,0,0.00,0.00,0.00,0.00,6.6502576,,399.9998474,,439.8695679,,,,,,,4354,182.476,0.015,54.8,182.3047943,85.979,182.5231323,999.023,205.6569519,107.963,,,2.490583,3.619932,0.0,272.77,1.85557,0.00,0.00,351.0611572,23.334423,,,,,,,,,,2.2,182.5231,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.9389458,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579397.88,4370,181.6373,0.015373,0.000,36.8718567,9.990,,,,,,,0.0098,0.0049,0,0.00,0.00,0.00,0.00,6.5841532,,399.9998474,,439.8695679,,,,,,,4354,181.655,0.015,54.4,181.4126587,85.735,181.6373444,999.023,204.7451019,107.719,,,2.438312,3.600391,0.0,263.74,1.73290,0.00,0.00,326.7220459,23.695398,,,,,,,,,,2.2,181.6098,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.9134903,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579407.84,4370,180.8163,0.015373,0.000,39.6046371,9.990,,,,,,,-0.0049,0.0098,0,0.00,0.00,0.00,0.00,6.7844644,,399.9998474,,439.8695679,,,,,,,4354,180.784,0.015,53.0,180.5951385,85.247,180.8163300,999.023,203.9008331,107.230,,,2.375585,3.610161,0.0,249.82,1.56364,0.00,0.00,297.8450928,24.417349,,,,,,,,,,2.2,180.8163,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.9086170,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579418.89,4370,179.9306,0.015373,0.000,32.1521530,9.990,,,,,,,0.0049,0.0049,0,0.00,0.00,0.00,0.00,6.5841532,,399.9998474,,439.8695679,,,,,,,4354,179.854,0.015,51.8,179.6345673,85.002,179.8709412,999.023,203.0101624,106.742,,,2.370358,3.600391,0.0,221.73,1.23079,0.00,0.00,276.3936462,23.695398,,,,,,,,,,3.2,179.8301,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,25.0061054,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579427.91,4370,179.1703,0.015373,0.000,33.8343887,9.990,,,,,,,0.0049,0.0147,0,0.00,0.00,0.00,0.00,6.5841532,,399.9998474,,439.8695679,,,,,,,4354,179.134,0.015,51.4,178.8906403,84.758,179.1371918,999.023,202.3103943,106.497,,,2.373843,3.615047,0.0,199.76,0.99657,0.00,0.00,270.6182556,24.417349,,,,,,,,,,2.2,179.1372,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.7929001,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579437.66,4370,178.3455,0.015373,0.000,44.7817764,9.990,,,,,,,-0.0049,-0.0049,0,0.00,0.00,0.00,0.00,6.4539089,,399.9998474,,419.0846863,,,,,,,4354,178.325,0.015,50.8,178.0452576,84.270,178.3150024,999.023,201.4873657,106.253,,,2.361646,3.610161,0.0,184.13,0.83878,0.00,0.00,264.4303284,24.056374,,,,,,,,,,3.2,178.3150,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.7407894,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579447.89,4370,177.4744,0.015373,0.000,46.0285530,9.990,,,,,,,0.0195,0.0147,0,0.00,0.00,0.00,0.00,6.4539089,,399.9998474,,403.7499390,,,,,,,4354,177.456,0.015,50.2,177.1893005,84.025,177.4744415,999.023,200.6888733,105.765,,,2.344222,3.610161,0.0,168.74,0.70583,0.00,0.00,256.5923157,24.417349,,,,,,,,,,2.2,177.4439,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.7170181,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579457.73,4370,176.6729,0.015373,0.000,48.8322830,9.990,,,,,,,0.0195,0.0000,0,0.00,0.00,0.00,0.00,6.4539089,,399.9998474,,373.1779175,,,,,,,4354,176.646,0.015,50.0,176.3387909,83.781,176.6437988,999.023,199.9035645,105.520,,,2.337253,3.610161,0.0,145.79,0.52347,0.00,0.00,253.7046051,24.417349,,,,,,,,,,2.2,176.6438,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.6291294,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579468.08,4370,175.7843,0.015373,0.000,50.5844269,9.990,,,,,,,-0.0049,0.0147,0,0.00,0.00,0.00,0.00,6.5841532,,394.1835327,,356.4536438,,,,,,,4354,175.767,0.015,50.0,175.4366608,83.293,175.7843170,999.023,199.0598755,105.032,,,2.347707,3.600391,0.0,124.54,0.39010,0.00,0.00,254.9421844,24.417349,,,,,,,,,,3.2,175.7205,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.5639553,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579477.75,4370,174.9781,0.015373,0.000,55.9298515,9.990,,,,,,,0.0049,0.0049,0,0.00,0.00,0.00,0.00,6.4539089,,348.4192200,,314.0158081,,,,,,,4354,174.967,0.015,49.8,174.6075745,83.048,174.9780579,999.023,198.2894745,104.543,,,2.342480,3.610161,0.0,110.13,0.30059,0.00,0.00,252.0545044,25.500275,,,,,,,,,,2.2,174.9492,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.5070953,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579488.13,4370,174.1300,0.015373,0.000,56.9508820,9.990,,,,,,,0.0049,0.0147,0,0.00,0.00,0.00,0.00,6.5841532,,340.8964233,,307.0881348,,,,,,,4354,174.087,0.015,49.8,173.7795868,82.560,174.0997314,999.023,197.4464264,104.299,,,2.335510,3.610161,0.0,90.60,0.20412,0.00,0.00,253.2920837,24.417349,,,,,,,,,,3.2,174.0709,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.5342922,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579497.73,4370,173.3300,0.015373,0.000,58.8516808,9.990,,,,,,,0.0098,-0.0049,0,0.00,0.00,0.00,0.00,6.5841532,,327.7531433,,295.0024109,,,,,,,4354,173.317,0.015,49.8,172.9680481,82.316,173.2990112,999.023,196.7279510,104.055,,,2.333768,3.615047,0.0,69.11,0.11901,0.00,0.00,251.6419678,25.139299,,,,,,,,,,2.2,173.2990,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.9177456,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579507.69,4370,172.4865,0.015373,0.000,64.4677887,9.990,,,,,,,-0.0049,0.0049,0,0.00,0.00,0.00,0.00,6.3897567,,294.3775940,,264.3931580,,,,,,,4354,172.477,0.015,49.8,172.1325531,82.071,172.4865265,999.023,195.8907318,103.566,,,2.335510,3.610161,0.0,44.20,4.69641e-2,0.00,0.00,251.6419678,24.417349,,,,,,,,,,2.2,172.4588,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.0390186,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579517.64,4370,171.6623,0.015373,0.000,66.8673248,9.990,,,,,,,0.0195,-0.0049,0,0.00,0.00,0.00,0.00,6.4539089,,282.1546021,,253.1898346,,,,,,,4354,171.657,0.015,53.6,171.2916565,81.583,171.6622620,999.023,195.1179962,103.078,,,2.359904,3.610161,0.0,5.62,2.71996e-3,0.00,0.00,253.7046051,25.139299,,,,,,,,,,2.2,171.6255,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,17.3955517,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579527.84,4370,170.7630,0.015373,0.000,70.2508163,9.990,,,,,,,0.0049,0.0049,0,0.00,0.00,0.00,0.00,6.7170258,,266.5537415,,238.9276428,,,,,,,4354,170.788,0.015,58.4,170.3930054,81.339,170.7629547,999.023,194.2585297,102.833,,,2.844289,3.605276,0.0,55.19,5.87268e-2,0.00,0.00,338.2727966,24.417349,,,,,,,,,,2.2,170.7306,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,23.8974590,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14579538.08,4370,169.8205,0.015373,0.000,74.1537933,9.990,,,,,,,0.0049,0.0000,0,0.00,0.00,0.00,0.00,6.3897567,,250.5700531,,224.3450012,,,,,,,4354,169.938,0.015,59.0,169.5160065,80.850,169.7893524,999.023,193.3029480,102.345,,,2.913985,3.585735,0.0,175.58,0.75696,0.00,0.00,459.1434631,25.139299,,,,,,,,,,3.2,169.7575,73.0,,,,1.5373000e-2,120.0000000,5.0000000,0.00,0.00,0.00,2.5000000,,,,0.00,1.0000000,0.00,0.00,24.5539818,-150.0366364,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
