0.000000,3.426239,3.948815,4.960200E-7,0.004920,0.000101
4.057929,3.428654,3.949975,4.717900E-7,0.004920,9.588931E-5
8.096799,3.429714,3.952389,5.017300E-7,0.004920,0.000102
12.129109,3.418517,3.948232,4.612350E-7,0.004920,9.374287E-5
16.160097,3.033241,3.601702,3.130200E-7,0.004920,6.361867E-5
20.207696,2.712521,3.217508,9.162500E-8,0.004920,1.862176E-5
24.225902,2.545425,3.021043,6.434000E-8,0.004920,1.307646E-5
28.234169,2.465610,2.922897,8.797500E-8,0.004920,1.788002E-5
32.270699,2.438534,2.875315,6.592000E-8,0.004920,1.339753E-5
36.298621,2.414336,2.849678,7.223000E-8,0.004920,1.468006E-5
40.325505,2.391256,2.828410,1.100850E-7,0.004920,2.237390E-5
44.385893,2.365274,2.809714,6.135500E-8,0.004920,1.246969E-5
48.415205,2.042114,2.569223,9.744000E-8,0.004920,1.980351E-5
52.398677,1.805811,2.381241,8.450500E-8,0.004920,1.717464E-5
56.402562,1.599853,2.215758,9.074500E-8,0.004920,1.844290E-5
60.457845,1.538867,2.145820,7.967500E-8,0.004920,1.619312E-5
64.501882,1.522560,2.115696,8.493500E-8,0.004920,1.726218E-5
68.536252,1.519815,2.097293,1.134800E-7,0.004920,2.306369E-5
72.574748,1.521134,2.077494,8.219500E-8,0.004920,1.670530E-5
76.620114,1.523334,2.062769,8.337500E-8,0.004920,1.694513E-5
80.613616,1.545205,2.070663,1.264750E-7,0.004920,2.570486E-5
84.622333,1.561752,2.108409,1.008600E-7,0.004920,2.049905E-5
88.653982,1.874774,2.319995,1.853000E-8,0.004920,3.766118E-6
92.677446,2.109087,2.527585,8.939500E-8,0.004920,1.816908E-5
96.728796,2.220789,2.646400,4.281500E-8,0.004920,8.701983E-6
100.742938,2.302362,2.727682,8.983500E-8,0.004920,1.825866E-5
104.813619,2.337318,2.769136,6.548500E-8,0.004920,1.330963E-5
108.885037,2.366560,2.795514,9.081000E-8,0.004920,1.845686E-5
112.923021,2.372134,2.804870,7.324000E-8,0.004920,1.488584E-5
116.959305,2.381014,2.815245,9.569000E-8,0.004920,1.944894E-5
120.989008,2.460441,2.873711,4.943050E-7,0.004920,0.000100
125.021611,2.578645,2.990761,4.797400E-7,0.004920,9.750726E-5
129.070083,2.591455,3.015282,4.386900E-7,0.004920,8.916385E-5
133.095618,2.655312,3.090148,5.118550E-7,0.004920,0.000104
137.128693,2.811148,3.240128,4.170800E-7,0.004920,8.477068E-5
141.148705,2.842707,3.295841,4.783000E-7,0.004920,9.721369E-5
145.197896,3.046679,3.482122,4.442350E-7,0.004920,9.029069E-5
149.208982,3.321811,3.771265,4.813800E-7,0.004920,9.784068E-5
153.251822,3.528030,4.017709,4.830350E-7,0.004920,9.817725E-5
157.291674,3.556288,4.085448,4.262300E-7,0.004920,8.663090E-5
161.337724,3.439307,3.991882,5.216700E-7,0.004920,0.000106
