837.523904,286.36,0.099139,9.91E-06,0.027608,2.74E-07,,
848.11251,286.19,0.099143,9.91E-06,0.027405,2.72E-07,,
858.725116,286.01,0.099141,9.91E-06,0.027567,2.73E-07,,
869.297721,285.83,0.099143,9.91E-06,0.027395,2.72E-07,,
879.925329,285.66,0.099141,9.91E-06,0.027557,2.73E-07,,
890.482933,285.48,0.099143,9.91E-06,0.027506,2.73E-07,,
901.075539,285.3,0.099134,9.91E-06,0.027276,2.70E-07,,
911.654144,285.13,0.09914,9.91E-06,0.027325,2.71E-07,,
922.277751,284.95,0.099138,9.91E-06,0.027326,2.71E-07,,
932.844356,284.77,0.099143,9.91E-06,0.027334,2.71E-07,,
943.469963,284.6,0.099141,9.91E-06,0.027385,2.72E-07,,
954.08557,284.42,0.099142,9.91E-06,0.027264,2.70E-07,,
964.698178,284.24,0.09914,9.91E-06,0.027133,2.69E-07,,
975.326786,284.06,0.099133,9.91E-06,0.027337,2.71E-07,,
985.940393,283.89,0.099141,9.91E-06,0.027184,2.70E-07,,
996.549999,283.71,0.09914,9.91E-06,0.027396,2.72E-07,,
1007.114604,283.53,0.099138,9.91E-06,0.027497,2.73E-07,,
1017.72821,283.36,0.099138,9.91E-06,0.027164,2.69E-07,,
1028.300815,283.18,0.099139,9.91E-06,0.027234,2.70E-07,,
1038.914423,283,0.099137,9.91E-06,0.027285,2.71E-07,,
1049.500028,282.83,0.09914,9.91E-06,0.027154,2.69E-07,,
1060.100635,282.65,0.099133,9.91E-06,0.027135,2.69E-07,,
1070.701241,282.47,0.099136,9.91E-06,0.027215,2.70E-07,,
1081.314848,282.29,0.099138,9.91E-06,0.027094,2.69E-07,,
1091.928455,282.12,0.09914,9.91E-06,0.027204,2.70E-07,,
1102.543062,281.94,0.099137,9.91E-06,0.027154,2.69E-07,,
1113.16067,281.76,0.099131,9.91E-06,0.027166,2.69E-07,,
1123.742274,281.59,0.099139,9.91E-06,0.026992,2.68E-07,,
1134.366882,281.41,0.099136,9.91E-06,0.027195,2.70E-07,,
1144.942487,281.23,0.099139,9.91E-06,0.027305,2.71E-07,,
1155.564095,281.06,0.09914,9.91E-06,0.027032,2.68E-07,,
1166.1487,280.88,0.099141,9.91E-06,0.027113,2.69E-07,,
1176.751307,280.7,0.099138,9.91E-06,0.027023,2.68E-07,,
1187.328911,280.53,0.099143,9.91E-06,0.027022,2.68E-07,,
1197.946518,280.35,0.099141,9.91E-06,0.026901,2.67E-07,,
1208.517123,280.17,0.099141,9.91E-06,0.027113,2.69E-07,,
1219.11673,280,0.099135,9.91E-06,0.026862,2.66E-07,,
1229.703335,279.82,0.099141,9.91E-06,0.025943,2.57E-07,,
1240.329943,279.64,0.099138,9.91E-06,0.027083,2.69E-07,,
1250.916549,279.47,0.099141,9.91E-06,0.026891,2.67E-07,,
1261.530155,279.29,0.099141,9.91E-06,0.027184,2.70E-07,,
1272.130762,279.11,0.099142,9.91E-06,0.027002,2.68E-07,,
1282.733368,278.94,0.099144,9.91E-06,0.027223,2.70E-07,,
1293.344975,278.76,0.099131,9.91E-06,0.027126,2.69E-07,,
1303.945581,278.58,0.099145,9.91E-06,0.029099,2.89E-07,,
1314.56919,278.41,0.099145,9.91E-06,0.034112,3.38E-07,,
1325.149795,278.23,0.099144,9.91E-06,0.033608,3.33E-07,,
1335.763402,278.05,0.099142,9.91E-06,0.034335,3.40E-07,,
1346.346006,277.87,0.099144,9.91E-06,0.034505,3.42E-07,,
